effect,value,rr,rr_p025,rr_p975,subtype,sex,tier
cohort,1973.5,0.9215255493169541,0.8029541534614139,1.0551323425106165,dlbcl,females,subtype
cohort,1974.5,0.9206544571050497,0.7963394242190255,1.0594758201283738,dlbcl,females,subtype
cohort,1975.5,0.918826310361393,0.7909147053672465,1.0638371780283722,dlbcl,females,subtype
cohort,1976.5,0.9175658902505273,0.7848366061388113,1.0682164898173234,dlbcl,females,subtype
cohort,1977.5,0.9159731945144489,0.7788066219452413,1.0726251397278561,dlbcl,females,subtype
cohort,1978.5,0.9144499219339868,0.7729218819825868,1.0776672757324295,dlbcl,females,subtype
cohort,1979.5,0.912618878231022,0.7674805530655264,1.0831101715765077,dlbcl,females,subtype
cohort,1980.5,0.9110785919321212,0.7623574388014505,1.0881277707970003,dlbcl,females,subtype
cohort,1981.5,0.9099360493676979,0.7565857336556999,1.0927354732422379,dlbcl,females,subtype
cohort,1982.5,0.9085228769085171,0.7512200214927494,1.0973627066943943,dlbcl,females,subtype
cohort,1983.5,0.9072349900062188,0.7459431174203972,1.102179593248476,dlbcl,females,subtype
cohort,1984.5,0.9054864045074478,0.7408996975010762,1.1075040976830197,dlbcl,females,subtype
cohort,1985.5,0.9040495157569306,0.7355759641185008,1.1128369241206808,dlbcl,females,subtype
cohort,1986.5,0.9023746719738435,0.7304421449890768,1.118191742478207,dlbcl,females,subtype
cohort,1987.5,0.901366054780292,0.7252512580397463,1.1235723345999984,dlbcl,females,subtype
cohort,1988.5,0.9000389595615423,0.7197951261945673,1.1289788245708743,dlbcl,females,subtype
cohort,1989.5,0.8985437435521865,0.7146725389942737,1.1344113370731808,dlbcl,females,subtype
cohort,1990.5,0.8970996881156112,0.7090882064124802,1.1398699973896667,dlbcl,females,subtype
cohort,1991.5,0.8959106938544393,0.7030799131549105,1.1449840188417555,dlbcl,females,subtype
cohort,1992.5,0.8948390690357109,0.6977737330419368,1.1499372323381827,dlbcl,females,subtype
cohort,1993.5,0.8937613811307754,0.6930073574145027,1.154929144511087,dlbcl,females,subtype
cohort,1994.5,0.8926297077126515,0.6882804424194544,1.1620272516525534,dlbcl,females,subtype
cohort,1995.5,0.8914994994445444,0.6835857921705203,1.1676773357854908,dlbcl,females,subtype
cohort,1996.5,0.8904987644317977,0.6786099256719482,1.1733549561215884,dlbcl,females,subtype
cohort,1997.5,0.8895875624184002,0.6735166112630802,1.1790602472628924,dlbcl,females,subtype
cohort,1998.5,0.8886611064417795,0.6684615283805774,1.184793344471923,dlbcl,females,subtype
cohort,1999.5,0.8870918140815791,0.6634443900216828,1.1905292164691827,dlbcl,females,subtype
cohort,2000.5,0.8859207465212382,0.6584649113383864,1.1962805563186778,dlbcl,females,subtype
cohort,2001.5,0.8846967442663312,0.653522809621245,1.202059682163417,dlbcl,females,subtype
cohort,2002.5,0.883420367752197,0.6486178042833272,1.2078667282527507,dlbcl,females,subtype
cohort,2003.5,0.8821533494650325,0.6437496168442749,1.2137018294847068,dlbcl,females,subtype
cohort,2004.5,0.8812893043077106,0.6389337001914969,1.2195651214091245,dlbcl,females,subtype
cohort,2005.5,0.8799955185356889,0.6341600725369063,1.2254488729064752,dlbcl,females,subtype
cohort,2006.5,0.8788218800998169,0.6294221226884015,1.2313573632679087,dlbcl,females,subtype
cohort,2007.5,0.8777035948914651,0.6244451928858011,1.2372943418439193,dlbcl,females,subtype
cohort,2008.5,0.876532213557622,0.6194588178654011,1.243259945994768,dlbcl,females,subtype
cohort,2009.5,0.8752360672032815,0.614512291912454,1.2500603356724556,dlbcl,females,subtype
cohort,2010.5,0.8738972256733251,0.6096052963618065,1.2569187781462918,dlbcl,females,subtype
cohort,2011.5,0.8725604379929219,0.6051047297467653,1.2638148694557567,dlbcl,females,subtype
age,9.5,0.24475100070899558,0.18166578689579502,0.33073724252134645,follicular,males,subtype
age,19.5,0.5409758615397668,0.4292474238390725,0.6839463259740022,follicular,males,subtype
age,29.5,1.196552148036191,1.0151536654302822,1.4123340027958928,follicular,males,subtype
age,39.5,2.649443502982482,2.386511147785189,2.959294360644632,follicular,males,subtype
age,49.5,5.857345515119684,5.5458752970191005,6.180986591451118,follicular,males,subtype
age,59.5,12.267533085434916,11.825593836949857,12.741287941535868,follicular,males,subtype
age,69.5,19.589166676401426,18.58565050866318,20.535294127577743,follicular,males,subtype
age,79.5,23.843790284873847,22.362221700876873,25.49398421752234,follicular,males,subtype
age,90,27.773931406229988,24.500667585811566,31.502176223124852,follicular,males,subtype
period,2003,1.0210961761520272,0.9708020210699402,1.0730873845080062,follicular,males,subtype
period,2004,1.020344208189468,0.9870550249926501,1.0537598588970878,follicular,males,subtype
period,2005,1.0201381639646354,1.0023598339129962,1.0378894180813303,follicular,males,subtype
period,2006,1.0197012254035704,1.0025231414312648,1.0354769639360188,follicular,males,subtype
period,2007,1.0165160922125933,0.9907741648490874,1.0448745748232484,follicular,males,subtype
period,2008,1.011441355447813,0.9792712781688969,1.0462881744143242,follicular,males,subtype
period,2009,1.0015722680473769,0.9691729759154473,1.0371970673524167,follicular,males,subtype
period,2010,0.9868221613157052,0.9584907614495265,1.0163801971864208,follicular,males,subtype
period,2011,0.9715028958096676,0.9430337394366302,0.9987607489606876,follicular,males,subtype
period,2012,0.9574340294799766,0.9251821124824462,0.9922434505499219,follicular,males,subtype
period,2013,0.9528532280176925,0.9188387207083577,0.9925503051563381,follicular,males,subtype
period,2014,0.9593089719688588,0.9290695320275111,0.9925924999871475,follicular,males,subtype
period,2015,0.9729882549578535,0.9482032681960502,0.9999934641244289,follicular,males,subtype
period,2016,0.9902914593413202,0.9597901708765908,1.0193439416561019,follicular,males,subtype
period,2017,1.0055359507994321,0.9728395979067418,1.0397796689322985,follicular,males,subtype
period,2018,1.0160563271314877,0.9890460880865429,1.0447091749471398,follicular,males,subtype
period,2019,1.0233048223894956,1.0052989683127442,1.0407126610247532,follicular,males,subtype
period,2020,1.0265402817393072,1.0017391549411643,1.0557368567645726,follicular,males,subtype
period,2021,1.0298972384399763,0.984428644976644,1.081027795389978,follicular,males,subtype
cohort,1913,0.42400180444035773,0.34896024946931214,0.5158237066402662,follicular,males,subtype
cohort,1914,0.4371811424675214,0.36209227670211436,0.5285840970688186,follicular,males,subtype
cohort,1915,0.4508303371035143,0.37644090840454486,0.5406286440880951,follicular,males,subtype
cohort,1916,0.46500570736083247,0.391476579356528,0.5529852365822516,follicular,males,subtype
cohort,1917,0.47960821938378295,0.4073622391947297,0.565976956774253,follicular,males,subtype
cohort,1918,0.49451891725442865,0.4232470504024125,0.57926586108697,follicular,males,subtype
cohort,1919,0.5098749450207858,0.43863773490573427,0.5932577246991991,follicular,males,subtype
cohort,1920,0.5257976895874859,0.4553981866193357,0.607360391192623,follicular,males,subtype
cohort,1921,0.542101926508765,0.47357539953823785,0.621110369484744,follicular,males,subtype
cohort,1922,0.5589639717051826,0.49278531880009574,0.6361804356563012,follicular,males,subtype
cohort,1923,0.5765786614806947,0.5118272519054814,0.6507692804649677,follicular,males,subtype
cohort,1923.5,0.5855584241530121,0.520375559193087,0.6581937429647992,follicular,males,subtype
cohort,1924,0.5944854588826947,0.5303269599479195,0.6664789802566904,follicular,males,subtype
cohort,1924.5,0.6038447203110002,0.540696723553574,0.6740054423282801,follicular,males,subtype
cohort,1925,0.6135416515575702,0.551116775534514,0.6815991389096082,follicular,males,subtype
cohort,1925.5,0.623309478892953,0.5611283719608123,0.6895494567176323,follicular,males,subtype
cohort,1926,0.6330733716400736,0.5723801765152509,0.6975925158284112,follicular,males,subtype
cohort,1926.5,0.6429438421782114,0.5831072457854188,0.7065825217676595,follicular,males,subtype
cohort,1927,0.6526662298897206,0.5946498119110537,0.7152720978134811,follicular,males,subtype
cohort,1927.5,0.6626742301183669,0.6062024204737974,0.7231220523150163,follicular,males,subtype
cohort,1928,0.6730357742495513,0.6180718147802802,0.7319153656888319,follicular,males,subtype
cohort,1928.5,0.6837467766877235,0.6293800506971919,0.7408959015747347,follicular,males,subtype
cohort,1929,0.6939935698500648,0.640997332137386,0.7506364601905481,follicular,males,subtype
cohort,1929.5,0.7049210215480253,0.6528205451326564,0.7613516431529403,follicular,males,subtype
cohort,1930,0.71599213757617175,0.6653712279518188,0.7701455193002138,follicular,males,subtype
cohort,1930.5,0.7267407683997148,0.6776481778511724,0.7800991514108685,follicular,males,subtype
cohort,1931,0.7378900861706807,0.6896451610874149,0.7916169285677791,follicular,males,subtype
cohort,1931.5,0.749365650168138,0.7018367811982846,0.8019652478933401,follicular,males,subtype
cohort,1932.5,0.7729082031176266,0.7262579333227631,0.8224049489052424,follicular,males,subtype
cohort,1933.5,0.7971853942006184,0.7501212941855291,0.8470248447802442,follicular,males,subtype
cohort,1934.5,0.8210413080779797,0.7754089145797091,0.8697787562003705,follicular,males,subtype
cohort,1935.5,0.8452120296485819,0.7990993105036608,0.8943835333045859,follicular,males,subtype
cohort,1936.5,0.8690278658482093,0.8225965881546946,0.918759803939899,follicular,males,subtype
cohort,1937.5,0.8923718674104779,0.8458913838792917,0.9441514214292894,follicular,males,subtype
cohort,1938.5,0.9136090661410613,0.8660511801977538,0.9663255455748532,follicular,males,subtype
cohort,1939.5,0.9329434754575021,0.8841575922075733,0.9867971483050054,follicular,males,subtype
cohort,1940.5,0.9500767316898708,0.8998844650051553,1.003694683049166,follicular,males,subtype
cohort,1941.5,0.963138527044912,0.9146473968641675,1.0143267004338985,follicular,males,subtype
cohort,1942.5,0.9726117265814156,0.9241260730823276,1.0212438620448774,follicular,males,subtype
cohort,1943.5,0.9781079246273943,0.9315365434720507,1.0244755875100588,follicular,males,subtype
cohort,1944.5,0.981046064211741,0.936365672646871,1.0251541690815276,follicular,males,subtype
cohort,1945.5,0.9826422680447275,0.9383944889728234,1.0262467038288905,follicular,males,subtype
cohort,1946.5,0.9835748210706965,0.9385782715614317,1.0278353694686142,follicular,males,subtype
cohort,1947.5,0.9857574310853627,0.9414820202136027,1.0309316712198693,follicular,males,subtype
cohort,1948.5,0.9909974403736853,0.9463228840329012,1.0366776595492502,follicular,males,subtype
cohort,1949.5,0.9997443013778311,0.955460603139498,1.0460907656408354,follicular,males,subtype
cohort,1950.5,1.0136758676162883,0.9703225688456742,1.0586031049806053,follicular,males,subtype
cohort,1951.5,1.032886902337797,0.9907817373906934,1.0789143623502782,follicular,males,subtype
cohort,1952.5,1.0545664001537416,1.0139682971038497,1.099039305740707,follicular,males,subtype
cohort,1953.5,1.0788844434533986,1.04086047664644,1.118791080795203,follicular,males,subtype
cohort,1954.5,1.103534214812664,1.0687439031666532,1.1400320763117273,follicular,males,subtype
cohort,1955.5,1.1265749333019284,1.092011805661488,1.1626596044901683,follicular,males,subtype
cohort,1956.5,1.1461742009623554,1.1114409226398636,1.1823880492674823,follicular,males,subtype
cohort,1957.5,1.1605401953457815,1.1240083303753208,1.2004867765910616,follicular,males,subtype
cohort,1958.5,1.1692149494165327,1.1266025175781462,1.211607741217138,follicular,males,subtype
cohort,1959.5,1.170610599670112,1.1257845675532352,1.2177982240327083,follicular,males,subtype
cohort,1960.5,1.1663153085457048,1.116169178171041,1.2179857178165314,follicular,males,subtype
cohort,1961.5,1.1565958673209975,1.1040409619642768,1.2128197847057134,follicular,males,subtype
cohort,1962.5,1.1420596651794277,1.0865304174629087,1.2018109209189192,follicular,males,subtype
cohort,1963.5,1.1245723841012816,1.0658630542841308,1.1860730214012083,follicular,males,subtype
cohort,1964.5,1.1033969276175513,1.0425228936071118,1.1690853337051308,follicular,males,subtype
cohort,1965.5,1.0808547067507672,1.0169399900910494,1.1473316994993032,follicular,males,subtype
cohort,1966.5,1.054750438854464,0.9879781278569956,1.1268496276828504,follicular,males,subtype
cohort,1967.5,1.028638112601167,0.9592522395664206,1.1024377389782172,follicular,males,subtype
cohort,1968.5,1.001369033867852,0.9300597235746322,1.0782024267804937,follicular,males,subtype
cohort,1969.5,0.9746287332906713,0.9002260402328259,1.0560943658433168,follicular,males,subtype
cohort,1970.5,0.9485619348070431,0.8705254863790932,1.0341245064533133,follicular,males,subtype
cohort,1971.5,0.9231632355899492,0.8418996392133445,1.0132435472479144,follicular,males,subtype
cohort,1972.5,0.898436791343068,0.8150428343548608,0.9931137843704975,follicular,males,subtype
cohort,1973.5,0.874809012130984,0.7877851869117756,0.9722475019599573,follicular,males,subtype
cohort,1974.5,0.8512784857620573,0.7614393040512946,0.9543208007218802,follicular,males,subtype
cohort,1975.5,0.8284564695605204,0.7363234792812782,0.9349806108718055,follicular,males,subtype
cohort,1976.5,0.8068825920673066,0.7135453900309725,0.9170947576365184,follicular,males,subtype
cohort,1977.5,0.7857114303799637,0.6912498382841441,0.8986880611985101,follicular,males,subtype
cohort,1978.5,0.7650614029206877,0.6678820118261043,0.8813072571577868,follicular,males,subtype
cohort,1979.5,0.7447023555430488,0.645304151373406,0.8662663302317075,follicular,males,subtype
cohort,1980.5,0.725188119377471,0.6234895511544729,0.8493906105752154,follicular,males,subtype
cohort,1981.5,0.7059301783031096,0.6024124082326313,0.8327897816018907,follicular,males,subtype
cohort,1982.5,0.6872664717266505,0.5822311517334363,0.8165096603760589,follicular,males,subtype
cohort,1983.5,0.6692819703760208,0.5630360637387885,0.8021819707336567,follicular,males,subtype
cohort,1984.5,0.6518355102305491,0.5443260628908805,0.7883640672870468,follicular,males,subtype
cohort,1985.5,0.6347660148882561,0.5263501578330403,0.7747606139253664,follicular,males,subtype
cohort,1986.5,0.6184007313805657,0.5089557532819311,0.7590691012651708,follicular,males,subtype
cohort,1987.5,0.6024303887850566,0.49149340840950057,0.745308597067771,follicular,males,subtype
cohort,1988.5,0.5867928928185075,0.4753317640057558,0.7306955006108397,follicular,males,subtype
cohort,1989.5,0.5717797478830697,0.4595632035448321,0.7171984738879845,follicular,males,subtype
cohort,1990.5,0.5567842934206705,0.44451271388320773,0.7047159287936868,follicular,males,subtype
cohort,1991.5,0.5422030188167861,0.4285966304543907,0.691867716715293,follicular,males,subtype
cohort,1992.5,0.5278123664801186,0.413250720883644,0.6787594344238161,follicular,males,subtype
cohort,1993.5,0.5141010297467903,0.3988850465801713,0.6658995048333679,follicular,males,subtype
cohort,1994.5,0.5006492371382251,0.38553658241783345,0.6532832225892091,follicular,males,subtype
cohort,1995.5,0.48758393128081073,0.3726348184556435,0.6409768810272902,follicular,males,subtype
cohort,1996.5,0.47461754066063355,0.36016480603198453,0.6291549706740289,follicular,males,subtype
cohort,1997.5,0.46202731831862687,0.34811209673836047,0.6175511012282021,follicular,males,subtype
cohort,1998.5,0.4496635171369159,0.33646272567850116,0.6059336415440902,follicular,males,subtype
cohort,1999.5,0.43782109002629294,0.32520319528770136,0.594526889797023,follicular,males,subtype
cohort,2000.5,0.42673907484801554,0.3143204596936458,0.5833313055334183,follicular,males,subtype
cohort,2001.5,0.41564211705465837,0.30380190960059655,0.5723358335961134,follicular,males,subtype
cohort,2002.5,0.40464198984497973,0.2936353576794323,0.5614423717212973,follicular,males,subtype
cohort,2003.5,0.3942163714457149,0.28380902444660683,0.5505543151616463,follicular,males,subtype
cohort,2004.5,0.3840610962196594,0.2743115246156685,0.5398774152542821,follicular,males,subtype
cohort,2005.5,0.3741248082661285,0.26513185390552557,0.5294075768651226,follicular,males,subtype
cohort,2006.5,0.3643111442841891,0.2562593762901701,0.5192963520050163,follicular,males,subtype
cohort,2007.5,0.3547600114371687,0.247683811675091,0.5094576483484887,follicular,males,subtype
cohort,2008.5,0.34533614806294055,0.23939522398609375,0.4998053511144128,follicular,males,subtype
cohort,2009.5,0.3362690626218847,0.23138606871457473,0.49032783086481924,follicular,males,subtype
cohort,2010.5,0.3275104840640373,0.22364528371869447,0.4810288875371473,follicular,males,subtype
cohort,2011.5,0.31883033728217874,0.21616345880458282,0.47206268447205596,follicular,males,subtype
age,9.5,0.26461879136144495,0.19189610267640583,0.3672862335221727,follicular,females,subtype
age,19.5,0.5546943644439641,0.4299067896428364,0.7154583250952543,follicular,females,subtype
age,29.5,1.1620122568936502,0.9636776792850424,1.3958287909066665,follicular,females,subtype
age,39.5,2.4322356854303173,2.1704642602598767,2.744114951696384,follicular,females,subtype
age,49.5,5.098575086797588,4.812226841604067,5.43562219241278,follicular,females,subtype
age,59.5,10.107124124678771,9.66104948701154,10.565044241823678,follicular,females,subtype
age,69.5,14.794462338847596,14.062172040931909,15.57870678061955,follicular,females,subtype
age,79.5,15.584093841959518,14.664933874962948,16.620044600262244,follicular,females,subtype
age,90,15.328697543417862,13.58445875673036,17.431038351740895,follicular,females,subtype
period,2003,1.0029800728447742,0.9516211308527247,1.0607370706838908,follicular,females,subtype
period,2004,1.0083476820431052,0.9745582228683815,1.0448507045110056,follicular,females,subtype
period,2005,1.014040142506322,0.9955319762415435,1.0334691907366023,follicular,females,subtype
period,2006,1.0192969068205973,1.002188413707087,1.0357457807202928,follicular,females,subtype
period,2007,1.0221539340786583,0.9933455032684035,1.0502985377999003,follicular,females,subtype
period,2008,1.0198191391456057,0.9824732715293295,1.056638168186682,follicular,females,subtype
period,2009,1.0106343388670538,0.9714658902161022,1.0488492098703897,follicular,females,subtype
period,2010,0.9935144355524883,0.9611807885233465,1.0250972358885586,follicular,females,subtype
period,2011,0.9732621694010161,0.9437286377260227,1.0041649917530793,follicular,females,subtype
period,2012,0.9575001751559655,0.9212768726110449,0.9961562853879264,follicular,females,subtype
period,2013,0.9526928895672168,0.9155936232100363,0.9926696170033334,follicular,females,subtype
period,2014,0.961847238128418,0.930532166025317,0.9947681060787353,follicular,females,subtype
period,2015,0.9810617648000435,0.9530350250860241,1.008651578944831,follicular,females,subtype
period,2016,1.0021940864856518,0.9699226298698291,1.036039535497402,follicular,females,subtype
period,2017,1.0196328905924896,0.9826288836339888,1.0584927857990123,follicular,females,subtype
period,2018,1.025435720941812,0.9949445491053893,1.0562003262755795,follicular,females,subtype
period,2019,1.0218933489956536,1.0019360200131622,1.041574357252845,follicular,females,subtype
period,2020,1.0143504444948181,0.9863629587179538,1.0428997955449197,follicular,females,subtype
period,2021,1.0060633276816868,0.9545348182834859,1.0578715124733873,follicular,females,subtype
cohort,1913,0.5851408331831396,0.4836702460749969,0.7018048518337168,follicular,females,subtype
cohort,1914,0.599036275615767,0.4978541355376975,0.7126518072266327,follicular,females,subtype
cohort,1915,0.6128044566129867,0.5140709459267753,0.7236664438121292,follicular,females,subtype
cohort,1916,0.6277018188309291,0.5306819914808546,0.7348839090427609,follicular,females,subtype
cohort,1917,0.6419798100360574,0.5474576712792465,0.748038548665149,follicular,females,subtype
cohort,1918,0.6573406451350887,0.5643201998049023,0.7602255540396016,follicular,females,subtype
cohort,1919,0.6723797419145019,0.5814610846028335,0.7731201505272611,follicular,females,subtype
cohort,1920,0.6886598484367032,0.5988927439298338,0.7856858979388697,follicular,females,subtype
cohort,1921,0.7043593287813429,0.6180324648139589,0.7991760119386008,follicular,females,subtype
cohort,1922,0.720600430031336,0.6384286069162426,0.8141203254625676,follicular,females,subtype
cohort,1923,0.7378933736837867,0.6576218276807543,0.8268330469852171,follicular,females,subtype
cohort,1923.5,0.7469433046881697,0.6673767857803952,0.8329545588540931,follicular,females,subtype
cohort,1924,0.7556972026823318,0.6774440339875317,0.8389659215376227,follicular,females,subtype
cohort,1924.5,0.7642495212256804,0.6890580395643381,0.8469000415998594,follicular,females,subtype
cohort,1925,0.7728551023943232,0.6993180218904096,0.853658575717995,follicular,females,subtype
cohort,1925.5,0.7817707428197598,0.7104418815777689,0.8610477429635156,follicular,females,subtype
cohort,1926,0.7906176547252131,0.7209221307624956,0.8671884148510993,follicular,females,subtype
cohort,1926.5,0.7995367479858373,0.7309788947580954,0.8749994380612147,follicular,females,subtype
cohort,1927,0.8090579428376601,0.740649443874323,0.8827518203342964,follicular,females,subtype
cohort,1927.5,0.8189588335125599,0.7517917051399907,0.8906635337418884,follicular,females,subtype
cohort,1928,0.8286094322276615,0.7634426562486356,0.8987955452149055,follicular,females,subtype
cohort,1928.5,0.8381296114709869,0.7739024798186298,0.9079511447351377,follicular,females,subtype
cohort,1929,0.848101531591464,0.784448159263263,0.9157173283990747,follicular,females,subtype
cohort,1929.5,0.8588419421720112,0.7949792951712055,0.9235499424401179,follicular,females,subtype
cohort,1930,0.8688571084859527,0.8062953903629025,0.9322443684295029,follicular,females,subtype
cohort,1930.5,0.8787975587787776,0.8180689010063281,0.9397425721781624,follicular,females,subtype
cohort,1931,0.8881383211767846,0.8285290089483367,0.9477580018726097,follicular,females,subtype
cohort,1931.5,0.8985454941356952,0.838395312718596,0.9560544135182921,follicular,females,subtype
cohort,1932.5,0.9179744631017142,0.8592733242250041,0.9755039243961335,follicular,females,subtype
cohort,1933.5,0.9370998501204628,0.8790658496851833,0.9932520499058322,follicular,females,subtype
cohort,1934.5,0.9561496694673903,0.8982101643484172,1.011634516780986,follicular,females,subtype
cohort,1935.5,0.9735564632852998,0.9160223663014468,1.029895548045452,follicular,females,subtype
cohort,1936.5,0.9892681283342302,0.9328762738270924,1.047007922160341,follicular,females,subtype
cohort,1937.5,1.0030797921807166,0.9451030260373668,1.061633754664668,follicular,females,subtype
cohort,1938.5,1.013402635418419,0.9562565241525661,1.07381738434571,follicular,females,subtype
cohort,1939.5,1.022606860978298,0.9657847374109182,1.0818848955821252,follicular,females,subtype
cohort,1940.5,1.027519321206219,0.9730539541194029,1.084134096626333,follicular,females,subtype
cohort,1941.5,1.0286804112707113,0.9782862827174422,1.083684028180091,follicular,females,subtype
cohort,1942.5,1.0262098672299722,0.9783669341564535,1.0792912626774651,follicular,females,subtype
cohort,1943.5,1.0224508570869713,0.9753989300121213,1.0729349533845602,follicular,females,subtype
cohort,1944.5,1.015791181931744,0.9698935164148419,1.0654964563177216,follicular,females,subtype
cohort,1945.5,1.0113701581291372,0.9664679022772228,1.0610412912317064,follicular,females,subtype
cohort,1946.5,1.0083947551582597,0.9623049434333127,1.0582230004114648,follicular,females,subtype
cohort,1947.5,1.0095644611841739,0.9606905979698462,1.0610083157189918,follicular,females,subtype
cohort,1948.5,1.0149875630209904,0.967835738017546,1.0682635102781286,follicular,females,subtype
cohort,1949.5,1.0280745900061787,0.9791816673816435,1.0795943338095495,follicular,females,subtype
cohort,1950.5,1.0456165621666287,0.9963726552899675,1.0946089699151564,follicular,females,subtype
cohort,1951.5,1.0671727527664174,1.0216678577231517,1.1128111937940328,follicular,females,subtype
cohort,1952.5,1.08989874219827,1.0476238273249128,1.133991053991169,follicular,females,subtype
cohort,1953.5,1.1122569919444345,1.070624448956392,1.1558613240782938,follicular,females,subtype
cohort,1954.5,1.1317858047271976,1.0915776025501365,1.1765179388315017,follicular,females,subtype
cohort,1955.5,1.1475582215465145,1.1085636673295893,1.1954235109615552,follicular,females,subtype
cohort,1956.5,1.157248977433642,1.11320842830735,1.2072147174425654,follicular,females,subtype
cohort,1957.5,1.158126401952483,1.1116579474370305,1.2110928097349034,follicular,females,subtype
cohort,1958.5,1.1508497271566585,1.1008065218514027,1.203965822980746,follicular,females,subtype
cohort,1959.5,1.1365203894137383,1.0837541895778828,1.1907449452911951,follicular,females,subtype
cohort,1960.5,1.114798941124989,1.0618879202023248,1.1716937043383877,follicular,females,subtype
cohort,1961.5,1.0891743070383888,1.03541252419784,1.147533938236677,follicular,females,subtype
cohort,1962.5,1.059380172199187,1.0037687435608484,1.1178090886284198,follicular,females,subtype
cohort,1963.5,1.0271836786559434,0.9690828178781028,1.0868912116823237,follicular,females,subtype
cohort,1964.5,0.9930495602536105,0.9314938996667027,1.0561094148037617,follicular,females,subtype
cohort,1965.5,0.957798102524922,0.893483071092136,1.0206736267821985,follicular,females,subtype
cohort,1966.5,0.9217979171431653,0.8580645571945015,0.9862940068829136,follicular,females,subtype
cohort,1967.5,0.8874084899987187,0.820715090915831,0.9529863748259175,follicular,females,subtype
cohort,1968.5,0.8533837395098536,0.7861501976152787,0.9217546732390026,follicular,females,subtype
cohort,1969.5,0.8210236836915843,0.7520786815684758,0.8927350020161753,follicular,females,subtype
cohort,1970.5,0.7891805065244781,0.7188223591124648,0.8630498107778799,follicular,females,subtype
cohort,1971.5,0.7591197798591888,0.6860319118891959,0.8368602181330045,follicular,females,subtype
cohort,1972.5,0.7302957354112285,0.6555922145358123,0.8096749357989161,follicular,females,subtype
cohort,1973.5,0.7027029656811375,0.626971724656272,0.7853880757101378,follicular,females,subtype
cohort,1974.5,0.6761615985495941,0.5997992688363238,0.7598155713628701,follicular,females,subtype
cohort,1975.5,0.6503106425726102,0.5722821206581603,0.7369643132523764,follicular,females,subtype
cohort,1976.5,0.6255463263309273,0.5474765199183731,0.7137965528064679,follicular,females,subtype
cohort,1977.5,0.6019351234605999,0.5225160305957317,0.6917174077299822,follicular,females,subtype
cohort,1978.5,0.5793162002353587,0.4991109608973443,0.670567043252214,follicular,females,subtype
cohort,1979.5,0.5574690515582148,0.47630104649023425,0.6500552293034192,follicular,females,subtype
cohort,1980.5,0.536541216284421,0.4547409473305194,0.6300326910691344,follicular,females,subtype
cohort,1981.5,0.5158987261684292,0.4341664474890192,0.6101828807288212,follicular,females,subtype
cohort,1982.5,0.49635813660873984,0.41479848515900536,0.5914095146142808,follicular,females,subtype
cohort,1983.5,0.477456265809473,0.3957792317050319,0.5732679369085536,follicular,females,subtype
cohort,1984.5,0.4595606750011273,0.37798535316636617,0.5556828550577703,follicular,females,subtype
cohort,1985.5,0.4420833604912716,0.36082272054100545,0.5386251738230904,follicular,females,subtype
cohort,1986.5,0.4253140597526479,0.34445837542170754,0.5221806783487773,follicular,females,subtype
cohort,1987.5,0.4092696702468813,0.32887268014073107,0.5062247436700578,follicular,females,subtype
cohort,1988.5,0.3939156556337674,0.313992190467493,0.491262870174717,follicular,females,subtype
cohort,1989.5,0.37893833329710863,0.2997849979689213,0.4765694962236846,follicular,females,subtype
cohort,1990.5,0.3647524086774082,0.2862206379730689,0.46201636235163523,follicular,females,subtype
cohort,1991.5,0.35077421500411265,0.2732700242432196,0.44790765985665026,follicular,females,subtype
cohort,1992.5,0.3375680078060257,0.2609053866078,0.43459186188589477,follicular,females,subtype
cohort,1993.5,0.3245258894810208,0.24910021141234964,0.42208770302813586,follicular,females,subtype
cohort,1994.5,0.3119919731274392,0.23782918466586575,0.4099214810401568,follicular,females,subtype
cohort,1995.5,0.3001072407183264,0.22712627283389103,0.3971279139819872,follicular,females,subtype
cohort,1996.5,0.2887757735432531,0.21720874069566792,0.38461500555210404,follicular,females,subtype
cohort,1997.5,0.2777155211217645,0.2076882797809524,0.3730559655387317,follicular,females,subtype
cohort,1998.5,0.26727468993419523,0.19819268794650044,0.3623106814407066,follicular,females,subtype
cohort,1999.5,0.25730591719431317,0.189131239607362,0.3518749195206203,follicular,females,subtype
cohort,2000.5,0.2475158123614527,0.1804840854378667,0.34142981584300675,follicular,females,subtype
cohort,2001.5,0.2380697496651627,0.17223228363902637,0.3310994178988013,follicular,females,subtype
cohort,2002.5,0.22899498508042823,0.16435775844559375,0.3210815989102942,follicular,females,subtype
cohort,2003.5,0.22029060249864585,0.15684326053022118,0.31136215532072126,follicular,females,subtype
cohort,2004.5,0.21180620054474228,0.14969546930788258,0.301932112059903,follicular,females,subtype
cohort,2005.5,0.20373878333349305,0.14292099587576182,0.29308270731460323,follicular,females,subtype
cohort,2006.5,0.19595691276030386,0.13645651410184975,0.28463385399623276,follicular,females,subtype
cohort,2007.5,0.1884536407730355,0.1304027832548334,0.27642857019195577,follicular,females,subtype
cohort,2008.5,0.18128129859999453,0.12463991269930412,0.26845983381244515,follicular,females,subtype
cohort,2009.5,0.17438193544635036,0.11913172349658141,0.2606380613868951,follicular,females,subtype
cohort,2010.5,0.1677451614606595,0.11386696022275948,0.25261123399967045,follicular,females,subtype
cohort,2011.5,0.16129452431804342,0.10883486488526467,0.24483161205724574,follicular,females,subtype
