tier,subtype,sex,n_a,n_p,n_c,tot_knots,cases_mape,pe_2021,n_coef,dev_df_full,aic_full
agg,hodgkin,females,7,7,6,20,8.163242693732427,-0.16025976335339245,15,2.79565249012476,2178.398542752895
subtype,dlbcl,males,7,7,6,20,2.4791313661575605,4.287446844814239,15,1.4479707541574136,1242.133002710546
subtype,dlbcl,females,7,7,6,20,8.54943233395036,10.257108361779366,15,1.1654169295968968,1137.571621428763
subtype,follicular,males,7,7,6,20,4.4706023169528395,-2.3919354971869375,15,1.2579750735583397,1086.6464796258444
subtype,follicular,females,7,7,6,20,10.73838996806625,-5.898943127746065,15,1.3811844865471046,1055.5068429029154
subtype,mantle_cell,males,7,7,6,20,10.396126445224715,43.118148583227,15,0.7549970789215492,710.6857670670248
subtype,mantle_cell,females,7,7,6,20,30.23322745378379,73.49569170745674,15,0.8523731562182372,596.70891416795
agg,nhl,males,4,4,7,15,2.699312047131295,3.186095870382429,12,2.605728567966453,2708.174386729053
agg,nhl,females,4,4,7,15,1.9476866254598297,0.9326803556676231,12,1.992099795665743,2437.1305423572426
agg,hodgkin,males,4,4,7,15,4.568539387705236,-0.9431555822279989,12,2.3298557028870643,2117.6062775287637
agg,hodgkin,females,4,4,7,15,6.156001645214498,-5.381757976619902,12,2.7862517217823064,2178.1908881607524
subtype,dlbcl,males,4,4,7,15,2.4947072472904948,3.2069140263541205,12,1.9262102795524059,1316.5169995108226
subtype,dlbcl,females,4,4,7,15,6.410463303296016,5.090574114169646,11,1.9597792858064609,1261.3312661406806
subtype,follicular,males,4,4,7,15,6.704065512669953,3.662673390317635,12,1.3388029123759266,1097.2720312185154
subtype,follicular,females,4,4,7,15,5.083550838990491,1.18438674086309,12,1.5614177350382543,1082.3074828726494
subtype,mantle_cell,males,4,4,7,15,8.750656987320403,33.03687542021698,11,0.8379118029480818,718.9721112269563
subtype,mantle_cell,females,4,4,7,15,17.857318558583575,39.49658293938876,12,0.8744778550508485,596.7806807509901
agg,nhl,males,5,4,7,16,2.699312047131295,3.186095870382429,12,2.4965557342105313,2678.0426846124196
agg,nhl,females,5,4,7,16,1.9526297757416278,0.9450398603992752,13,1.226119799755108,2226.4939436861555
agg,hodgkin,males,5,4,7,16,4.534789118403683,-0.42502385486305855,13,1.9760961451059975,2019.9925434360823
agg,hodgkin,females,5,4,7,16,6.0055581690360595,-6.005850965848621,12,3.2639988713197345,2310.0491014330833
subtype,dlbcl,males,5,4,7,16,2.540771566780371,3.54112743348896,12,1.9262102795524059,1316.5169995108226
subtype,dlbcl,females,5,4,7,16,8.648098552349555,9.550511409652577,13,1.1785921407857436,1137.984138655794
subtype,follicular,males,5,4,7,16,8.14384889185822,4.976023825687552,12,1.3388029123759266,1097.2720312185154
subtype,follicular,females,5,4,7,16,5.231861839558411,0.537952711905594,12,1.5614177350382543,1082.3074828726494
subtype,mantle_cell,males,5,4,7,16,8.41146545226319,22.50730825947563,12,0.8052064636368103,714.9340504735163
subtype,mantle_cell,females,5,4,7,16,21.461386519800655,58.20639933789037,12,0.8744778550508485,596.7806807509901
agg,nhl,males,6,4,7,17,2.7150804829727324,3.189389215687567,12,2.4965557342105313,2678.0426846124196
agg,nhl,females,6,4,7,17,1.978662451532889,1.4002200984399553,13,1.2448866252626773,2231.6548207007368
agg,hodgkin,males,6,4,7,17,4.528665262725494,-0.2320332075107514,13,2.0571110243111943,2042.2716352175119
agg,hodgkin,females,6,4,7,17,6.637380754012229,-2.83646431385271,13,2.5888351665422045,2123.1150837479436
subtype,dlbcl,males,6,4,7,17,2.540771566780371,3.54112743348896,12,1.9183943839596163,1315.2742721115687
subtype,dlbcl,females,6,4,7,17,8.9273402115918,10.356802284276247,13,1.1785921407857436,1137.984138655794
subtype,follicular,males,6,4,7,17,8.14384889185822,4.976023825687552,13,1.233281313613761,1081.2608157017173
subtype,follicular,females,6,4,7,17,5.381991177861681,0.18845074249319776,12,1.5614177350382543,1082.3074828726494
subtype,mantle_cell,males,6,4,7,17,8.41146545226319,22.50730825947563,12,0.8052064636368103,714.9340504735163
subtype,mantle_cell,females,6,4,7,17,21.461386519800655,58.20639933789037,13,0.8601655002820682,595.6448508424722
agg,nhl,males,7,4,7,18,2.7150804829727324,3.189389215687567,13,2.3986621796206444,2650.6254013659886
agg,nhl,females,7,4,7,18,1.9736722086573928,1.3371253947685602,13,1.2448866252626773,2231.6548207007368
agg,hodgkin,males,7,4,7,18,4.529058226723074,-0.25134261006100456,14,1.9677615961089083,2017.732780865775
agg,hodgkin,females,7,4,7,18,6.637380754012229,-2.83646431385271,13,2.7526652578241078,2168.1683588504657
subtype,dlbcl,males,7,4,7,18,2.1271176662601627,2.6968399037431583,13,1.431162877409877,1238.3732996927502
subtype,dlbcl,females,7,4,7,18,8.9273402115918,10.356802284276247,13,1.1708646760056889,1136.763199220546
subtype,follicular,males,7,4,7,18,8.14384889185822,4.976023825687552,13,1.233281313613761,1081.2608157017173
subtype,follicular,females,7,4,7,18,5.381991177861681,0.18845074249319776,13,1.3222346665920965,1044.9551403231185
subtype,mantle_cell,males,7,4,7,18,8.41146545226319,22.50730825947563,13,0.7921004157994533,714.0580884515764
subtype,mantle_cell,females,7,4,7,18,21.461386519800655,58.20639933789037,13,0.8601655002820682,595.6448508424722
agg,nhl,males,4,5,7,16,2.2270163760399253,3.675629829791422,13,2.597397049297915,2705.277490527238
agg,nhl,females,4,5,7,16,2.1033554256977074,0.7141713005968932,13,1.957274224543901,2427.5614105030736
agg,hodgkin,males,4,5,7,16,4.621805264173841,-0.5161240468561046,13,2.3359386739227057,2118.9492388606773
agg,hodgkin,females,4,5,7,16,6.107646321573211,-5.515282903529473,13,2.7912069250239497,2178.767317330421
subtype,dlbcl,males,4,5,7,16,2.572216484705927,3.5196233206055694,13,1.9365549294730722,1318.2252439187353
subtype,dlbcl,females,4,5,7,16,5.312164552977746,4.362735861860142,12,1.9642086290019851,1262.0757524229616
subtype,follicular,males,4,5,7,16,5.811127718588594,3.111076239428746,13,1.3429532794111783,1098.5889862977087
subtype,follicular,females,4,5,7,16,6.160903968688329,-0.1876109308233443,13,1.565663480200079,1083.4168928731783
subtype,mantle_cell,males,4,5,7,16,8.72386622168423,32.73589917735832,12,0.8004741021620244,714.1816049990252
subtype,mantle_cell,females,4,5,7,16,16.791747495801037,40.84575381292211,13,0.875101376954977,598.0047193567914
agg,nhl,males,5,5,7,17,2.2270163760399253,3.675629829791422,13,2.4875375633275367,2675.0661318853886
agg,nhl,females,5,5,7,17,2.109468526192414,0.7268232662645494,14,1.1863993250025449,2216.384413804199
agg,hodgkin,males,5,5,7,17,4.5915565735537855,0.01152837195011477,14,1.980880968137246,2021.3274888015396
agg,hodgkin,females,5,5,7,17,5.955639219125663,-6.144497262020687,13,3.2708421987153047,2310.667017595544
subtype,dlbcl,males,5,5,7,17,2.6196024158253897,3.8577006266369214,13,1.9365549294730722,1318.2252439187353
subtype,dlbcl,females,5,5,7,17,7.325844781610788,8.808341770930795,14,1.1793357275214789,1138.9222896325193
subtype,follicular,males,5,5,7,17,7.177593612495612,4.451525973018914,13,1.3429532794111783,1098.5889862977087
subtype,follicular,females,5,5,7,17,6.5241195311595765,-0.8180454591168315,13,1.565663480200079,1083.4168928731783
subtype,mantle_cell,males,5,5,7,17,8.367967105734648,21.97584476964778,13,0.7735168954142042,711.1218922307077
subtype,mantle_cell,females,5,5,7,17,20.750364473344018,59.093100478331614,13,0.875101376954977,598.0047193567914
agg,nhl,males,6,5,7,18,2.240055397715224,3.6823361144703344,13,2.4875375633275367,2675.0661318853886
agg,nhl,females,6,5,7,18,2.1362153832912094,1.1503749089542978,14,1.2058865878065288,2221.723923812489
agg,hodgkin,males,6,5,7,18,4.623551876921737,0.20345893160921744,14,2.0622678684378033,2043.627499483891
agg,hodgkin,females,6,5,7,18,6.590976473564046,-2.9672115465560003,14,2.592905071371021,2123.641402504495
subtype,dlbcl,males,6,5,7,18,2.6196024158253897,3.8577006266369214,13,1.928795982372412,1316.9993302768312
subtype,dlbcl,females,6,5,7,18,7.583883616786043,9.616695690738606,14,1.1793357275214789,1138.9222896325193
subtype,follicular,males,6,5,7,18,7.177593612495612,4.451525973018914,14,1.236032394655222,1082.4594541116123
subtype,follicular,females,6,5,7,18,6.7374903753061375,-1.165752786239371,13,1.565663480200079,1083.4168928731783
subtype,mantle_cell,males,6,5,7,18,8.367967105734648,21.97584476964778,13,0.7735168954142042,711.1218922307077
subtype,mantle_cell,females,6,5,7,18,20.750364473344018,59.093100478331614,14,0.8597706758491817,596.7226979062266
agg,nhl,males,7,5,7,19,2.240055397715224,3.6823361144703344,14,2.3884461961304884,2647.427559710064
agg,nhl,females,7,5,7,19,2.1376415249338927,1.0870487426808473,14,1.2058865878065288,2221.723923812489
agg,hodgkin,males,7,5,7,19,4.620093046247021,0.1839126062630126,15,1.9725259857838369,2019.0656976509229
agg,hodgkin,females,7,5,7,19,6.590976473564046,-2.9672115465560003,14,2.757368445664668,2168.704367060955
subtype,dlbcl,males,7,5,7,19,2.1288308702854466,3.0273916787052806,14,1.4388040751185933,1240.141804855609
subtype,dlbcl,females,7,5,7,19,7.583883616786043,9.616695690738606,14,1.1717781473376212,1137.7357495436536
subtype,follicular,males,7,5,7,19,7.177593612495612,4.451525973018914,14,1.236032394655222,1082.4594541116123
subtype,follicular,females,7,5,7,19,6.7374903753061375,-1.165752786239371,14,1.322462667728507,1045.6687018349423
subtype,mantle_cell,males,7,5,7,19,8.367967105734648,21.97584476964778,14,0.7599425425518372,710.217201935902
subtype,mantle_cell,females,7,5,7,19,20.750364473344018,59.093100478331614,14,0.8597706758491817,596.7226979062266
agg,nhl,males,4,6,7,17,1.945079317594887,4.135528401285034,14,2.6048536468284507,2706.7232012013083
agg,nhl,females,4,6,7,17,2.083113516042435,0.756315183685504,14,1.9585831912929939,2427.9627931677805
agg,hodgkin,males,4,6,7,17,4.5991077396273745,-0.6876376456954008,14,2.34056228766471,2119.8801703520644
agg,hodgkin,females,4,6,7,17,6.674110253145757,-4.522392048186176,14,2.797437288744931,2179.6832300649444
subtype,dlbcl,males,4,6,7,17,2.5981007129976597,3.624588071790724,14,1.9351595493061822,1318.0696143030598
subtype,dlbcl,females,4,6,7,17,5.368846222069586,4.422823063280607,13,1.9714975083856232,1263.2631867365756
subtype,follicular,males,4,6,7,17,5.112416251200584,2.1225193553253767,14,1.3392687625417965,1098.6675638698048
subtype,follicular,females,4,6,7,17,6.368566624089388,-0.3998248980895672,14,1.571598681833998,1084.7830560495045
subtype,mantle_cell,males,4,6,7,17,8.668845436667553,32.14560098192037,13,0.7930246376094939,714.2041154975635
subtype,mantle_cell,females,4,6,7,17,16.560566897699143,40.965143225021144,14,0.8766236017941617,599.3686072795888
agg,nhl,males,5,6,7,18,1.945079317594887,4.135528401285034,14,2.4945762344348283,2676.507190205455
agg,nhl,females,5,6,7,18,2.0875548735460328,0.7691976805983858,15,1.1838367467555813,2216.498430617773
agg,hodgkin,males,5,6,7,18,4.565648987329743,-0.16617012622167462,15,1.984269238824692,2022.2716057310759
agg,hodgkin,females,5,6,7,18,6.4756399252335655,-5.1490283737786875,14,3.2788495789769265,2311.5901975885117
subtype,dlbcl,males,5,6,7,18,2.655459396989174,3.9634779502482322,14,1.9351595493061822,1318.0696143030598
subtype,dlbcl,females,5,6,7,18,7.421492391932601,8.871143421909869,15,1.1811740323217659,1140.0297294538423
subtype,follicular,males,5,6,7,18,6.061718801265951,3.4346622143907304,14,1.3392687625417965,1098.6675638698048
subtype,follicular,females,5,6,7,18,6.73076669888843,-1.029084555199006,14,1.571598681833998,1084.7830560495045
subtype,mantle_cell,males,5,6,7,18,8.312296917494045,21.328089731052007,14,0.7669432199840583,711.3163082927605
subtype,mantle_cell,females,5,6,7,18,20.682608660426908,59.120750041795475,14,0.8766236017941617,599.3686072795888
agg,nhl,males,6,6,7,19,1.9221548986218153,4.1486568713467555,14,2.4945762344348283,2676.507190205455
agg,nhl,females,6,6,7,19,2.1161867761069697,1.1915619789609442,15,1.2034999945295328,2221.866497260063
agg,hodgkin,males,6,6,7,19,4.56445407478877,0.025984554768031458,15,2.0659530342939245,2044.5712818941756
agg,hodgkin,females,6,6,7,19,7.288014792299857,-1.9592824996639966,15,2.5984227521280676,2124.5548242797986
subtype,dlbcl,males,6,6,7,19,2.655459396989174,3.9634779502482322,14,1.9270876504806589,1316.8023261874528
subtype,dlbcl,females,6,6,7,19,7.679680506527796,9.679157397719793,15,1.1811740323217659,1140.0297294538423
subtype,follicular,males,6,6,7,19,6.061718801265951,3.4346622143907304,15,1.2297488876137828,1082.2431946184931
subtype,follicular,females,6,6,7,19,6.9615283776842025,-1.3753605190704359,14,1.571598681833998,1084.7830560495045
subtype,mantle_cell,males,6,6,7,19,8.312296917494045,21.328089731052007,14,0.7669432199840583,711.3163082927605
subtype,mantle_cell,females,6,6,7,19,20.682608660426908,59.120750041795475,15,0.8618749404438375,598.1911925071433
agg,nhl,males,7,6,7,20,1.9221548986218153,4.1486568713467555,15,2.3951197946359923,2648.86100590594
agg,nhl,females,7,6,7,20,2.11797700764372,1.1274264162283927,15,1.2034999945295328,2221.866497260063
agg,hodgkin,males,7,6,7,20,4.560909636841074,0.006008027729711812,16,1.9759017787975603,2020.0113873648706
agg,hodgkin,females,7,6,7,20,7.288014792299857,-1.9592824996639966,15,2.7634760312786386,2169.614369487903
subtype,dlbcl,males,7,6,7,20,2.154809302813937,3.135688993741049,15,1.4322355740825223,1239.678314618863
subtype,dlbcl,females,7,6,7,20,7.679680506527796,9.679157397719793,15,1.1735295164887738,1138.8371849838963
subtype,follicular,males,7,6,7,20,6.061718801265951,3.4346622143907304,15,1.2297488876137828,1082.2431946184931
subtype,follicular,females,7,6,7,20,6.9615283776842025,-1.3753605190704359,15,1.3275847057448664,1047.1452770977662
subtype,mantle_cell,males,7,6,7,20,8.312296917494045,21.328089731052007,15,0.7532303422563018,710.4101561472465
subtype,mantle_cell,females,7,6,7,20,20.682608660426908,59.120750041795475,15,0.8618749404438375,598.1911925071433
agg,nhl,males,4,7,7,18,1.9492782836471645,4.116413194633519,15,2.613826920637007,2708.568051304216
agg,nhl,females,4,7,7,18,2.093368099236655,0.7486524296799938,15,1.9597518308119497,2428.3232485651624
agg,hodgkin,males,4,7,7,18,4.64855372390663,-0.26439543505458923,15,2.3469781433109387,2121.2911366558205
agg,hodgkin,females,4,7,7,18,7.389260801453804,-3.611162800144611,15,2.8002542954823206,2179.6548356155095
subtype,dlbcl,males,4,7,7,18,2.603657003114318,3.6480069271037863,15,1.945773897460461,1319.79029306582
subtype,dlbcl,females,4,7,7,18,6.028623855868038,4.963656778710449,14,1.977069976532739,1264.1665667272869
subtype,follicular,males,4,7,7,18,5.299816863729462,2.5702523765091345,15,1.3447945680601667,1100.1903207681287
subtype,follicular,females,4,7,7,18,6.677191825180652,-0.6779032826754398,15,1.58320497229548,1087.0220386796618
subtype,mantle_cell,males,4,7,7,18,8.593461427137035,31.278138266675004,14,0.7841903208244324,714.0241031246991
subtype,mantle_cell,females,4,7,7,18,16.699593727105043,40.741418362697665,15,0.8742997257560614,600.1294590158507
agg,nhl,males,5,7,7,19,1.9492782836471645,4.116413194633519,15,2.503149348349346,2678.353074069685
agg,nhl,females,5,7,7,19,2.0978202767920955,0.7615446065708502,16,1.1816249185888068,2216.7129766096564
agg,hodgkin,males,5,7,7,19,4.667416844023682,0.26096349186826107,16,1.9893171521111677,2023.6603689061737
agg,hodgkin,females,5,7,7,19,7.190380858180971,-4.238336731586401,15,3.283347885230886,2311.5393856168666
subtype,dlbcl,males,5,7,7,19,2.6667481494885545,3.98709997667705,15,1.945773897460461,1319.79029306582
subtype,dlbcl,females,5,7,7,19,8.1262256129698,9.43138969671735,16,1.1812157820695222,1140.855026632423
subtype,follicular,males,5,7,7,19,6.52738231962367,3.886329065330807,15,1.3447945680601667,1100.1903207681287
subtype,follicular,females,5,7,7,19,7.094805924831673,-1.3050219942145609,15,1.58320497229548,1087.0220386796618
subtype,mantle_cell,males,5,7,7,19,8.3197144530467515,20.37853032173415,15,0.7581853187334494,711.1831324776814
subtype,mantle_cell,females,5,7,7,19,20.633756768869997,58.89649250095118,15,0.8742997257560614,600.1294590158507
agg,nhl,males,6,7,7,20,1.9261266277565499,4.130822556563472,15,2.503149348349346,2678.353074069685
agg,nhl,females,6,7,7,20,2.1284161196075617,1.182544147092767,16,1.2014286986156772,2222.099604776963
agg,hodgkin,males,6,7,7,20,4.699474985529362,0.45361220592320134,16,2.0713350874456853,2045.96924731716
agg,hodgkin,females,6,7,7,20,8.010321269636227,-1.0269154381556476,16,2.6005396549353326,2124.5321990912475
subtype,dlbcl,males,6,7,7,20,2.6667481494885545,3.98709997667705,15,1.9376979049046956,1318.530438227121
subtype,dlbcl,females,6,7,7,20,8.405139602389278,10.24427575396309,16,1.1812157820695222,1140.855026632423
subtype,follicular,males,6,7,7,20,6.52738231962367,3.886329065330807,16,1.234225079426313,1083.7072554618205
subtype,follicular,females,6,7,7,20,7.361786023949526,-1.650194518066788,15,1.58320497229548,1087.0220386796618
subtype,mantle_cell,males,6,7,7,20,8.3197144530467515,20.37853032173415,15,0.7581853187334494,711.1831324776814
subtype,mantle_cell,females,6,7,7,20,20.633756768869997,58.89649250095118,16,0.8597026988755315,598.9926201236123
agg,nhl,males,7,7,7,21,1.9261266277565499,4.130822556563472,16,2.4033106006249394,2650.6937853402983
agg,nhl,females,7,7,7,21,2.130710538763437,1.11826556653578,16,1.2014286986156772,2222.099604776963
agg,hodgkin,males,7,7,7,21,4.695882218242653,0.4332906504505341,17,1.9809294694671147,2021.397989757521
agg,hodgkin,females,7,7,7,21,8.010321269636227,-1.0269154381556476,16,2.7661561542341015,2169.5798869005102
subtype,dlbcl,males,7,7,7,21,2.1609715010354535,3.1621508382674026,16,1.4400380177014651,1241.455457805717
subtype,dlbcl,females,7,7,7,21,8.405139602389278,10.24427575396309,16,1.1734716219193406,1139.6546818091454
subtype,follicular,males,7,7,7,21,6.52738231962367,3.886329065330807,16,1.234225079426313,1083.7072554618205
subtype,follicular,females,7,7,7,21,7.361786023949526,-1.650194518066788,16,1.3380113198662837,1049.4338175808407
subtype,mantle_cell,males,7,7,7,21,8.3197144530467515,20.37853032173415,16,0.7443470608678829,710.2800171897848
subtype,mantle_cell,females,7,7,7,21,20.633756768869997,58.89649250095118,16,0.8597026988755315,598.9926201236123
