scenario,year,subtype,sex,duration,prev_mid,prev_p025,prev_p975,prev_mean
conservative,2036,hodgkin,females,40,9530.873769117257,8889.854440787305,10155.678797049713,9526.645159348267
conservative,2037,hodgkin,females,40,9743.926209131463,9095.947854481798,10359.996090287328,9744.18566444632
conservative,2038,hodgkin,females,40,9966.181690268184,9296.749696740375,10597.47349962275,9972.81698996081
conservative,2039,hodgkin,females,40,10192.610151505287,9499.132275646809,10857.589800664495,10197.211103381065
conservative,2040,hodgkin,females,40,10412.496550773425,9698.358056411802,11124.31661239146,10424.335221747862
conservative,2041,hodgkin,females,40,10638.37918701681,9894.796896632251,11407.598379027095,10653.692657802354
conservative,2042,hodgkin,females,40,10860.28266321837,10085.513797536596,11682.670712467578,10872.402589698853
conservative,2043,hodgkin,females,40,11097.915026708062,10299.552657200626,11963.744509886688,11103.71407345043
conservative,2044,hodgkin,females,40,11312.139554821997,10461.986505189705,12208.41474669206,11308.84204377409
conservative,2045,hodgkin,females,40,11496.82293355996,10603.982574636948,12455.912468964167,11502.555564407125
optimistic,2012,hodgkin,females,2,512.6973732917122,508.73776307185227,516.5257341881344,512.7238040961331
optimistic,2013,hodgkin,females,2,538.9926762621101,533.4426939142788,543.6663317800158,538.8883226303204
optimistic,2014,hodgkin,females,2,574.7005356395694,568.577466314984,579.8486258631409,574.6129355947442
optimistic,2015,hodgkin,females,2,554.0860158863042,548.2839559571926,558.9454624294079,553.9824143987339
optimistic,2016,hodgkin,females,2,589.069821654135,583.063826256657,594.1195134547462,588.947090891022
optimistic,2017,hodgkin,females,2,604.8923253538065,600.4377101875915,609.1960398707596,604.8312330603384
optimistic,2018,hodgkin,females,2,552.5754801821482,547.9965452820715,556.4572856796436,552.47632826045
optimistic,2019,hodgkin,females,2,575.3280666449075,569.9370658789276,580.2132638586032,575.2353607392731
optimistic,2020,hodgkin,females,2,620.9855931137284,614.3648703717009,626.9556365107064,620.8558752231144
optimistic,2021,hodgkin,females,2,655.7429470018741,647.940533942177,662.4666631274135,655.5914315497143
optimistic,2022,hodgkin,females,2,672.9192257636389,646.9397659909625,696.8612038437032,672.9167438684992
optimistic,2023,hodgkin,females,2,670.5423130373833,623.6420697947976,717.5631923779597,671.1770731554567
optimistic,2024,hodgkin,females,2,689.8521347581952,642.9874414708619,737.4751518354468,690.3649688815516
optimistic,2025,hodgkin,females,2,707.2913733392631,660.6058770563839,754.9989682461177,708.1148710547836
optimistic,2026,hodgkin,females,2,724.578516679395,677.1417606942206,772.9759465398707,725.3478499311834
optimistic,2027,hodgkin,females,2,741.3222041705536,693.7955641056606,790.7035417680762,741.9440555593195
optimistic,2028,hodgkin,females,2,757.5048701355887,708.992845412505,808.4714739234403,757.9766414125993
optimistic,2029,hodgkin,females,2,773.3149035776639,722.9735650376059,826.5287955233877,773.6040448754359
optimistic,2030,hodgkin,females,2,788.5452035256513,735.4716949580287,844.8724470018476,788.8891596415388
optimistic,2031,hodgkin,females,2,804.0674932441681,747.5236884787589,862.1946969687172,803.8890582294816
optimistic,2032,hodgkin,females,2,818.3602557923184,759.7060466357641,878.6302554166548,818.14810789161
optimistic,2033,hodgkin,females,2,831.2727819425897,771.7529170653589,893.8047496664437,831.6217242761738
optimistic,2034,hodgkin,females,2,844.5968444692576,783.1376152364478,909.5432674279064,845.015809397023
optimistic,2035,hodgkin,females,2,858.1074398439093,794.3129089016419,926.4397717510531,858.2626742379672
optimistic,2036,hodgkin,females,2,871.1748240176671,805.6385967431763,940.4561314450891,871.3729023794363
optimistic,2037,hodgkin,females,2,883.8191755389677,816.4881185290134,955.3296664309053,884.1984033429385
optimistic,2038,hodgkin,females,2,895.728406266486,826.6515491006675,971.7298539819634,896.4655825253288
optimistic,2039,hodgkin,females,2,908.0550393333874,836.297527975815,985.6603450408443,908.4562444246156
optimistic,2040,hodgkin,females,2,919.723156302695,846.011083898234,1001.3161323040804,920.2197761355645
optimistic,2041,hodgkin,females,2,931.3761475696176,854.5649978861306,1016.2248748121452,931.8964063519935
optimistic,2042,hodgkin,females,2,941.6186290292698,863.2848603747483,1029.3308082354113,942.3709560356629
optimistic,2043,hodgkin,females,2,951.1918064197605,872.2815780831149,1038.4977223893068,951.775468207165
optimistic,2044,hodgkin,females,2,960.4286540171454,881.4088957395516,1049.4123890797393,961.5314866383043
optimistic,2045,hodgkin,females,2,970.072069188995,890.5859579061267,1060.9140287530868,971.539994910864
optimistic,2012,hodgkin,females,3,755.0391796389961,749.5074603382292,760.5936166749079,755.0441766967319
optimistic,2013,hodgkin,females,3,794.0028579906032,787.0954481428381,800.1903382585688,793.9788172541971
optimistic,2014,hodgkin,females,3,813.8058056825917,806.7366267334727,819.8409535288579,813.7164526449835
optimistic,2015,hodgkin,females,3,834.429357657825,827.0001401707214,840.821455405306,834.3249407359269
optimistic,2016,hodgkin,females,3,863.1205986673003,855.5984840090682,869.938006919278,863.0499430909697
optimistic,2017,hodgkin,females,3,866.1531247679059,860.2461197734746,871.7128394660432,866.0732752491685
optimistic,2018,hodgkin,females,3,860.9220946759485,854.1842437111463,866.9745394601302,860.919623776495
optimistic,2019,hodgkin,females,3,851.2783463248286,845.3399956935713,856.9190627779539,851.2348472966607
optimistic,2020,hodgkin,females,3,876.0861088758056,869.0787588749909,882.6043042067284,876.010890526185
optimistic,2021,hodgkin,females,3,951.9088188024408,943.3887495016821,959.2841864514048,951.7335635477884
optimistic,2022,hodgkin,females,3,973.5759244697753,948.2949573025438,998.3524474398038,973.7767184453327
optimistic,2023,hodgkin,females,3,1000.9905396737632,954.188752957198,1046.926206823255,1001.5802330522478
optimistic,2024,hodgkin,females,3,1007.287606430886,939.3185258130299,1074.4225264445568,1008.1305876287141
optimistic,2025,hodgkin,females,3,1035.1874791385358,967.6784031559782,1102.3368074345394,1035.946984800387
optimistic,2026,hodgkin,females,3,1061.00792189797,992.4729492571593,1130.606948468694,1061.942861840191
optimistic,2027,hodgkin,females,3,1086.469218377234,1015.7425398795392,1158.5372385437313,1087.1303521469647
optimistic,2028,hodgkin,females,3,1110.266308817933,1040.487430912738,1184.8380738437727,1111.3700221319682
optimistic,2029,hodgkin,females,3,1134.1479742670253,1063.0218386988465,1208.5575922505789,1134.9038136742956
optimistic,2030,hodgkin,females,3,1157.4898227710687,1082.5258886627987,1238.0702355347687,1157.7940148238574
optimistic,2031,hodgkin,females,3,1179.974223832147,1102.10562109194,1264.4887513040405,1180.207537225225
optimistic,2032,hodgkin,females,3,1200.8771481226936,1120.9554552131763,1290.1771355142835,1201.631139123722
optimistic,2033,hodgkin,females,3,1221.3087668901644,1139.0455266609254,1314.7607905958428,1222.1680950204461
optimistic,2034,hodgkin,females,3,1241.0320784021862,1156.3939333053202,1336.1304930900149,1241.7249995199834
optimistic,2035,hodgkin,females,3,1260.1446554442414,1172.6963190092756,1357.036829700298,1261.1761901983216
optimistic,2036,hodgkin,females,3,1279.5800841701887,1189.4647623528701,1380.4232980418524,1280.4651497506397
optimistic,2037,hodgkin,females,3,1298.4868983064762,1204.8981122070825,1405.3209305389103,1299.3822548722987
optimistic,2038,hodgkin,females,3,1317.17687285746,1221.030254588969,1427.1261789158962,1317.7149429440447
optimistic,2039,hodgkin,females,3,1335.1027441087701,1234.4498901094596,1448.140483479892,1335.160777647059
optimistic,2040,hodgkin,females,3,1352.158261336714,1247.7610963690677,1470.0774650197482,1352.2492334078372
optimistic,2041,hodgkin,females,3,1368.38297619588,1260.8450724496831,1491.972642983484,1369.19579838682
optimistic,2042,hodgkin,females,3,1384.0767544122637,1273.1220520431293,1510.7234671968681,1384.86453377262
optimistic,2043,hodgkin,females,3,1398.3332118191079,1285.2108190043898,1527.0053805601572,1399.5320834271724
optimistic,2044,hodgkin,females,3,1411.8665874618437,1297.307873894365,1540.3998036261635,1413.3292283591736
optimistic,2045,hodgkin,females,3,1425.8977913092062,1310.459019829915,1556.670270547553,1427.5393499689997
optimistic,2012,hodgkin,females,5,1176.743513924132,1168.2012867990359,1184.599207477616,1176.744758447199
optimistic,2013,hodgkin,females,5,1258.241602035305,1248.9590524165333,1266.880555067691,1257.9450271430076
optimistic,2014,hodgkin,females,5,1295.3056995307238,1286.2950529860461,1303.5388597654278,1295.0699992914372
optimistic,2015,hodgkin,females,5,1312.7565087115117,1303.784321157201,1320.7815088683424,1312.5407777501118
optimistic,2016,hodgkin,females,5,1365.6810813912973,1356.9388169399151,1374.710835125658,1365.8157117185021
optimistic,2017,hodgkin,females,5,1402.1967124422113,1394.048767377902,1411.0912040765884,1402.21891521555
optimistic,2018,hodgkin,females,5,1379.499878613668,1370.6736641521484,1388.4359747784251,1379.4850095374352
optimistic,2019,hodgkin,females,5,1405.354990521761,1396.4949143454041,1414.1604072431473,1405.2713958460354
optimistic,2020,hodgkin,females,5,1446.4006438276438,1436.5634567906388,1454.9273098220413,1446.2006140210208
optimistic,2021,hodgkin,females,5,1474.8637280256019,1464.9128938116744,1483.5839515553835,1474.7272520634738
optimistic,2022,hodgkin,females,5,1517.9477242753828,1493.2134915371842,1543.2657383968246,1518.2966809205886
optimistic,2023,hodgkin,females,5,1590.7140560494972,1544.5990033018563,1636.9907050284626,1591.409472501607
optimistic,2024,hodgkin,females,5,1631.6602792262788,1562.8864077478404,1698.2623939803884,1631.9318095969431
optimistic,2025,hodgkin,females,5,1677.4219598619711,1588.303659384815,1766.8733086708296,1678.8056438332724
optimistic,2026,hodgkin,females,5,1704.8879578200267,1595.4523807491591,1819.6363394685154,1706.4005750588472
optimistic,2027,hodgkin,females,5,1750.1061067596306,1638.3127281040722,1867.7397464711673,1751.3589233378455
optimistic,2028,hodgkin,females,5,1792.758002902991,1680.0354368619778,1910.507945183374,1793.9231007976182
optimistic,2029,hodgkin,females,5,1834.647858534112,1722.0862351748456,1954.592535001409,1835.2425222797308
optimistic,2030,hodgkin,females,5,1874.774519786482,1761.1335377838886,1998.817462331376,1875.3048819488256
optimistic,2031,hodgkin,females,5,1913.9417234245698,1794.874350361306,2043.2301630724749,1914.3656341067674
optimistic,2032,hodgkin,females,5,1951.5950124485248,1829.0058638723451,2087.367167490461,1952.0706031015027
optimistic,2033,hodgkin,females,5,1988.8036561185895,1860.466572633014,2128.896458650152,1988.6159735904282
optimistic,2034,hodgkin,females,5,2023.9097909250536,1892.4945895858525,2168.6455178073666,2023.9316200861592
optimistic,2035,hodgkin,females,5,2058.860337437241,1924.8124570609737,2207.9747418604748,2058.46833830771
optimistic,2036,hodgkin,females,5,2091.998697023957,1954.541520331758,2246.57207305415,2092.173412443961
optimistic,2037,hodgkin,females,5,2125.1765026883068,1981.2645890666788,2284.081193507435,2125.433317806217
optimistic,2038,hodgkin,females,5,2158.2313361446522,2005.9807938581016,2324.282257469686,2157.9902823625744
optimistic,2039,hodgkin,females,5,2189.922305366187,2031.089759269239,2362.222882883844,2189.5567005147896
optimistic,2040,hodgkin,females,5,2220.1485851047646,2054.4408840728,2403.9853551216506,2219.9014264873404
optimistic,2041,hodgkin,females,5,2248.8274327799872,2075.532924478081,2440.102006124081,2248.8146452543333
optimistic,2042,hodgkin,females,5,2276.00425803262,2096.9461432638273,2473.888417532185,2276.2455873461913
optimistic,2043,hodgkin,females,5,2301.904545345623,2119.694105032823,2501.4760967998923,2302.5161447244345
optimistic,2044,hodgkin,females,5,2326.982813412298,2140.6932778700307,2531.214939110674,2327.883698718336
optimistic,2045,hodgkin,females,5,2350.853496847512,2161.9324109942067,2559.3441366870793,2352.469811638784
optimistic,2012,hodgkin,females,10,2112.2796350827016,2061.3464923574443,2157.379764124554,2111.278755945619
optimistic,2013,hodgkin,females,10,2225.3557141810566,2176.637247309158,2267.6799744735085,2224.5984897102653
optimistic,2014,hodgkin,females,10,2294.765509509818,2248.3505587026666,2333.205004197559,2294.0322293835493
optimistic,2015,hodgkin,females,10,2333.617454141285,2290.093175181835,2370.1143987361793,2333.0068140491444
optimistic,2016,hodgkin,females,10,2426.914904187316,2384.5844091204226,2462.4118043675558,2426.5346969163716
optimistic,2017,hodgkin,females,10,2477.465914412265,2439.498227282098,2509.0867313952936,2477.1141572893744
optimistic,2018,hodgkin,females,10,2529.98530344511,2494.776414175401,2561.848948440322,2529.2674660550197
optimistic,2019,hodgkin,females,10,2588.5389086546465,2558.440063944891,2619.8283265346263,2588.038858232636
optimistic,2020,hodgkin,females,10,2644.7355441417003,2613.3178967487365,2677.6011707315397,2645.0038467742274
optimistic,2021,hodgkin,females,10,2724.1105307069583,2683.3445213866075,2763.6355429868436,2724.1954496810486
optimistic,2022,hodgkin,females,10,2807.1131601895354,2761.7886206685735,2851.2097939060172,2805.7550673935584
optimistic,2023,hodgkin,females,10,2860.9280959172856,2805.513945433408,2917.246962511787,2861.328470391658
optimistic,2024,hodgkin,females,10,2928.6465263922473,2858.078906951633,3001.3537198880467,2929.8353913789274
optimistic,2025,hodgkin,females,10,3015.95978034052,2927.3935517023983,3111.9312516964155,3018.022765548124
optimistic,2026,hodgkin,females,10,3070.5199022677443,2959.2951855797332,3193.3857363457423,3073.1652454536943
optimistic,2027,hodgkin,females,10,3156.003738849592,3023.3687921175865,3300.617746674252,3159.190022455447
optimistic,2028,hodgkin,females,10,3268.9845629982974,3115.9579680903353,3436.9777654642053,3272.41025416743
optimistic,2029,hodgkin,females,10,3351.655095140912,3177.624768580907,3544.8822560130925,3355.6117802421136
optimistic,2030,hodgkin,females,10,3439.4384218670057,3239.8162835172134,3653.9340410042532,3441.561760293111
optimistic,2031,hodgkin,females,10,3507.323047881064,3285.333860400405,3747.6917876479342,3509.8201921040545
optimistic,2032,hodgkin,females,10,3587.4624968822136,3355.99695958179,3834.012878374929,3590.947570646325
optimistic,2033,hodgkin,females,10,3665.941388569655,3428.1136961960033,3920.577339111013,3668.4282390844505
optimistic,2034,hodgkin,females,10,3738.5974470843757,3495.6989942834352,4005.271874244139,3743.4482420432605
optimistic,2035,hodgkin,females,10,3812.953671560692,3564.071734155417,4095.57955349173,3816.5296336423407
optimistic,2036,hodgkin,females,10,3884.105309243494,3619.0633592905992,4182.852453164754,3888.029069730154
optimistic,2037,hodgkin,females,10,3953.541248276667,3668.052176083988,4269.265334857858,3957.963759609836
optimistic,2038,hodgkin,females,10,4020.1316327488694,3719.969861920263,4350.244702760425,4026.363758806548
optimistic,2039,hodgkin,females,10,4087.1602275970527,3774.062268356172,4424.932937441231,4092.997474952677
optimistic,2040,hodgkin,females,10,4152.504148006014,3825.5988464229063,4501.274321476605,4157.729030045791
optimistic,2041,hodgkin,females,10,4215.638494313222,3874.2056490544846,4578.334044960001,4220.289581075685
optimistic,2042,hodgkin,females,10,4276.297590198923,3916.840674035607,4650.964873113178,4280.0627107261935
optimistic,2043,hodgkin,females,10,4332.873523095983,3964.4151403512124,4717.544473664798,4337.159513234467
optimistic,2044,hodgkin,females,10,4386.388073208454,4008.357648492148,4783.71628614714,4391.723927424163
optimistic,2045,hodgkin,females,10,4438.272663182732,4048.0213229348974,4852.804491315078,4443.764605741207
optimistic,2012,hodgkin,females,40,4162.440824619533,3590.3247205287103,4639.744297514924,4151.396917547344
optimistic,2013,hodgkin,females,40,4388.346173619248,3785.6835829951287,4886.220912699036,4378.102877896951
optimistic,2014,hodgkin,females,40,4606.785624934097,3968.1070141361774,5136.965444565161,4597.239408535558
optimistic,2015,hodgkin,females,40,4807.937666197051,4142.933383252659,5367.5376440141945,4800.134063810805
optimistic,2016,hodgkin,females,40,5056.587077554322,4362.39856607012,5639.798195214027,5048.973743924331
optimistic,2017,hodgkin,females,40,5272.455511972481,4552.84747067544,5878.396428286562,5264.131765848188
optimistic,2018,hodgkin,females,40,5463.8847537146185,4717.818204302945,6094.41131244123,5457.338321644338
optimistic,2019,hodgkin,females,40,5699.254152587241,4928.908403473519,6351.907434551903,5691.285194888314
optimistic,2020,hodgkin,females,40,5936.0664394023115,5142.992789143673,6609.626215619142,5927.264449100274
optimistic,2021,hodgkin,females,40,6200.919993037147,5382.931285055267,6899.5695815044355,6194.07816679228
optimistic,2022,hodgkin,females,40,6395.455406081534,5589.058386814901,7087.319558012494,6389.860404628167
optimistic,2023,hodgkin,females,40,6603.489670879564,5799.3876864142,7287.0114914799215,6596.631108381365
optimistic,2024,hodgkin,females,40,6808.862918080251,6008.9794942252975,7492.41994335863,6804.693276673901
optimistic,2025,hodgkin,females,40,7036.575372931857,6241.480889688696,7718.036795255627,7033.976169623709
optimistic,2026,hodgkin,females,40,7261.265812880013,6492.499029020464,7932.537675145687,7256.259735426756
optimistic,2027,hodgkin,females,40,7486.317020130342,6727.231924494026,8154.22295463286,7480.541316184232
optimistic,2028,hodgkin,females,40,7721.445736344874,6982.081312939221,8374.779136708707,7714.494659909491
optimistic,2029,hodgkin,females,40,7952.350868612435,7239.277095911021,8601.012861164645,7950.381446190273
optimistic,2030,hodgkin,females,40,8191.100977202645,7499.163816118179,8819.183598710537,8187.402513058714
optimistic,2031,hodgkin,females,40,8440.011665900867,7752.953900543191,9067.04628355662,8435.392282230743
optimistic,2032,hodgkin,females,40,8672.763411490538,7994.051645002499,9277.480327606403,8669.519570290435
optimistic,2033,hodgkin,females,40,8922.458252070857,8244.157184285092,9498.908182056764,8919.026825066003
optimistic,2034,hodgkin,females,40,9174.779199666591,8526.741949503123,9759.625196688776,9170.64659460732
optimistic,2035,hodgkin,females,40,9432.971922057808,8780.401243307975,10020.512482894103,9422.286752819802
optimistic,2036,hodgkin,females,40,9685.899912002158,9027.383731945189,10276.511932586416,9676.88286872194
optimistic,2037,hodgkin,females,40,9914.415842580613,9266.141352467881,10523.121726060705,9919.57525300558
optimistic,2038,hodgkin,females,40,10166.082099233034,9508.209794700255,10809.05733187102,10175.514490900936
optimistic,2039,hodgkin,females,40,10424.079039270377,9747.221335037673,11098.17337452741,10429.254914673094
optimistic,2040,hodgkin,females,40,10677.13128492685,9954.026679772454,11400.356395722125,10687.704452081975
optimistic,2041,hodgkin,females,40,10936.510615670013,10159.595088458453,11733.744142204037,10950.133279791384
optimistic,2042,hodgkin,females,40,11177.9688038685,10355.903564411161,12041.302640588125,11203.720464399501
optimistic,2043,hodgkin,females,40,11451.843704667252,10561.468358604661,12395.288251673925,11471.77670184994
optimistic,2044,hodgkin,females,40,11691.52199571836,10753.06461407725,12714.181488281862,11715.57039508258
optimistic,2045,hodgkin,females,40,11937.367347873867,10915.444186840097,13015.27103150883,11949.906529372205
base,2012,nhl,males,2,4644.871349946068,4627.076178223329,4663.453775134163,4645.016238853261
base,2013,nhl,males,2,4802.478343551398,4776.460783249803,4830.25283780282,4802.793047941021
base,2014,nhl,males,2,4917.641873956334,4891.909179128466,4945.003587717083,4917.920530002815
base,2015,nhl,males,2,5016.850559746858,4990.926916635874,5044.054613346428,5017.085783207657
base,2016,nhl,males,2,5170.146594639571,5142.266352587909,5198.1642165327585,5170.245070489889
base,2017,nhl,males,2,5505.27661986387,5483.217850895879,5526.821997597927,5505.095032667165
base,2018,nhl,males,2,5695.8575135054,5671.629461677723,5719.180673461599,5695.402774351409
base,2019,nhl,males,2,5819.331014085428,5793.067582649032,5845.29094065871,5819.1030230682945
base,2020,nhl,males,2,6083.693799054425,6053.9824394941625,6112.008990093334,6083.565079087547
base,2021,nhl,males,2,6086.62312006614,6051.947375304237,6117.954674662397,6086.127120190864
base,2022,nhl,males,2,6152.009501763032,6071.72148703536,6234.048875676693,6152.549870935915
base,2023,nhl,males,2,6456.709045338674,6312.926490114738,6608.460988198883,6459.726145727172
base,2024,nhl,males,2,6686.262049375788,6541.590774140185,6839.5791259918515,6689.238567507565
base,2025,nhl,males,2,6915.572954963233,6767.8700315110555,7069.287035302059,6917.644819063849
base,2026,nhl,males,2,7150.791917280776,6995.504814738383,7312.067108407696,7152.072593648653
base,2027,nhl,males,2,7388.346030465188,7221.991410803987,7555.214498587836,7389.593079196704
base,2028,nhl,males,2,7620.6928603325005,7447.502841150879,7801.242725888965,7622.638993754515
base,2029,nhl,males,2,7846.2828735356525,7663.461293214097,8036.717284027052,7849.058563696984
base,2030,nhl,males,2,8064.2049350228335,7866.711135851639,8267.82448173887,8066.055930687026
base,2031,nhl,males,2,8273.568446984365,8062.6426640938025,8486.182782123618,8275.041008976928
base,2032,nhl,males,2,8465.057834924366,8244.987796032006,8691.75934245826,8465.726271603799
base,2033,nhl,males,2,8623.662907790753,8398.377751449043,8862.185383556236,8624.684031111856
base,2034,nhl,males,2,8776.687141695314,8542.103181133813,9027.81847317942,8779.643346624482
base,2035,nhl,males,2,8929.44910034825,8678.169588896708,9191.040184576465,8932.167198147672
base,2036,nhl,males,2,9084.01828417587,8820.953590303721,9363.35413612463,9086.034606332469
base,2037,nhl,males,2,9236.052290082214,8958.307228149331,9524.797085254495,9237.75722690373
base,2038,nhl,males,2,9377.946078639396,9088.204151017446,9683.967566107143,9378.389955806855
base,2039,nhl,males,2,9504.40339165917,9205.826589715518,9825.197287349169,9505.008623405689
base,2040,nhl,males,2,9616.496879926868,9307.13727553333,9954.628874088696,9616.770062536549
base,2041,nhl,males,2,9714.860766430254,9395.262239768477,10071.62631166826,9715.54692856346
base,2042,nhl,males,2,9802.740641848035,9478.15371885904,10172.178142321447,9805.223949182717
base,2043,nhl,males,2,9884.443207070242,9549.14588030751,10262.382770893439,9888.382236605425
base,2044,nhl,males,2,9963.214089428962,9619.639518233515,10349.886679667534,9968.74736644853
base,2045,nhl,males,2,10043.611547693152,9689.621024346625,10447.039914319445,10048.954589185592
base,2012,nhl,males,3,6505.8403947091265,6482.40726183291,6531.561380116644,6506.2186248175085
base,2013,nhl,males,3,6764.921897664897,6733.815499318284,6796.024743271909,6765.0694038439015
base,2014,nhl,males,3,7012.490445964998,6981.772616768401,7044.258456903586,7012.890497941454
base,2015,nhl,males,3,7127.242483977607,7096.31001753309,7159.966327438271,7127.5352211814925
base,2016,nhl,males,3,7377.162141883777,7345.0556977464175,7411.46120828936,7377.622844848733
base,2017,nhl,males,3,7708.773071316014,7679.43994711178,7736.797961111812,7708.5554630538345
base,2018,nhl,males,3,8036.173403806049,8003.992815540505,8067.736906165437,8036.148113347656
base,2019,nhl,males,3,8319.386876535576,8289.061753858825,8348.041028364918,8318.834947413243
base,2020,nhl,males,3,8603.912196092713,8570.776467659873,8635.89007814257,8603.627738902247
base,2021,nhl,males,3,8713.995266876806,8676.505380798706,8750.019781048732,8713.831658876088
base,2022,nhl,males,3,8925.665291707872,8842.186941553558,9003.728997876831,8924.70016377077
base,2023,nhl,males,3,9106.315776134321,8960.705884174185,9249.401282494815,9106.399883608206
base,2024,nhl,males,3,9510.660477475769,9304.260351520512,9718.766466144285,9512.35539794542
base,2025,nhl,males,3,9851.25136217146,9639.285846921402,10058.378197586931,9850.188573417841
base,2026,nhl,males,3,10191.446145035668,9981.099284447831,10407.096175184435,10192.322485618759
base,2027,nhl,males,3,10536.891484840284,10320.79048507699,10761.601391979179,10539.011491953494
base,2028,nhl,males,3,10881.944413689685,10654.668185520411,11122.203842080764,10886.132414758253
base,2029,nhl,males,3,11221.121065635536,10982.245125749663,11468.579763432444,11225.23680702113
base,2030,nhl,males,3,11548.011888301999,11302.932102430463,11811.091024525756,11553.438788447285
base,2031,nhl,males,3,11865.151239964007,11598.281528186866,12144.003568915725,11869.140980096141
base,2032,nhl,males,3,12160.346817601632,11872.733680861998,12461.342643885824,12162.242281674386
base,2033,nhl,males,3,12420.762535691752,12113.442034252477,12737.891684020304,12420.597423192872
base,2034,nhl,males,3,12640.669278379708,12318.304186102803,12971.680831545236,12640.400552428959
base,2035,nhl,males,3,12856.080226396063,12519.877841566795,13205.898877235715,12855.624669170784
base,2036,nhl,males,3,13071.66316427555,12722.664296879428,13434.99941725851,13072.478252757526
base,2037,nhl,males,3,13283.565246475122,12918.71516149349,13668.832008994295,13285.486526178447
base,2038,nhl,males,3,13490.495174914477,13116.584379664353,13894.569752257199,13490.566471103964
base,2039,nhl,males,3,13676.777632847927,13289.655393318968,14101.66231266281,13677.552597986087
base,2040,nhl,males,3,13843.640511546997,13440.218953544725,14288.677558044003,13844.30889935816
base,2041,nhl,males,3,13987.815490311956,13572.01265351051,14452.02602765999,13991.80817172729
base,2042,nhl,males,3,14118.112868445816,13694.239724916935,14603.249866835175,14123.749715591968
base,2043,nhl,males,3,14237.693890377283,13794.660253057225,14742.945777221825,14243.816847462564
base,2044,nhl,males,3,14351.651984799544,13892.498383781956,14876.16394509458,14358.766807767159
base,2045,nhl,males,3,14462.87705774591,13985.467494472277,15013.258701343322,14470.396891374347
base,2012,nhl,males,5,9619.519497468526,9581.44550404355,9656.129932956466,9619.568038593046
base,2013,nhl,males,5,10067.196015178131,10026.178115277562,10109.661083266947,10068.12932774209
base,2014,nhl,males,5,10516.725062707877,10477.552364713416,10555.749039515216,10516.872781417496
base,2015,nhl,males,5,10834.170929306216,10793.31028920485,10877.434025768704,10834.072584998217
base,2016,nhl,males,5,11210.106144842539,11165.669653544044,11251.624685418568,11209.655615190915
base,2017,nhl,males,5,11645.02178525805,11603.787928063406,11683.075868331809,11644.55737662189
base,2018,nhl,males,5,12057.695353406092,12013.998868048402,12099.947434052687,12057.528383092007
base,2019,nhl,males,5,12460.935653781115,12419.90201027875,12503.902645278327,12461.669106952353
base,2020,nhl,males,5,13031.93783117822,12987.65194436121,13077.547323736653,13031.96753675295
base,2021,nhl,males,5,13311.328100359478,13268.088501899836,13357.4761796116,13311.43435975342
base,2022,nhl,males,5,13646.15284277887,13558.990161697659,13731.459198149174,13646.186221833568
base,2023,nhl,males,5,14069.393699859287,13919.84673393339,14218.849365095559,14070.50742512547
base,2024,nhl,males,5,14486.002028713097,14271.62811288393,14692.988912745092,14485.93888658532
base,2025,nhl,males,5,14871.796410560313,14599.109777500265,15140.25354907553,14873.21292445706
base,2026,nhl,males,5,15473.068020712846,15141.021003450805,15802.846832716905,15474.21553792506
base,2027,nhl,males,5,16017.254566910482,15681.393150254082,16363.354679971126,16019.67055270514
base,2028,nhl,males,5,16562.53268416765,16222.382629100384,16920.679550252546,16565.49752740547
base,2029,nhl,males,5,17104.4364854106,16753.380364056065,17472.04889820435,17109.170649915257
base,2030,nhl,males,5,17639.467576792333,17274.52892703105,18022.16188691376,17644.860512341256
base,2031,nhl,males,5,18158.234969720303,17771.01371808115,18564.54463092473,18165.215736729097
base,2032,nhl,males,5,18648.032802119687,18242.04060819779,19079.372468627877,18656.96224326135
base,2033,nhl,males,5,19095.047761971426,18663.01638192507,19554.824184707708,19104.893432945864
base,2034,nhl,males,5,19501.21011811406,19034.0704987546,19975.868040189933,19506.668461364243
base,2035,nhl,males,5,19857.98022368636,19372.32530750306,20357.78638962834,19864.012870238246
base,2036,nhl,males,5,20178.251713284473,19670.53687029804,20702.747193039253,20183.83039618744
base,2037,nhl,males,5,20496.504414138177,19979.592772630913,21041.71463592026,20499.335422377455
base,2038,nhl,males,5,20805.035469788716,20267.10325193141,21373.265535237948,20806.23683125389
base,2039,nhl,males,5,21097.259287161432,20533.63138812987,21694.295730039063,21096.8117546594
base,2040,nhl,males,5,21370.352375111284,20769.479318935602,21995.543688648137,21366.491951459746
base,2041,nhl,males,5,21610.921938136642,20977.98434201818,22270.613907247563,21608.761811094864
base,2042,nhl,males,5,21824.41240607573,21171.59343723982,22515.753748648498,21825.48800262865
base,2043,nhl,males,5,22018.31283324358,21345.74596612018,22746.604662627844,22019.73913410826
base,2044,nhl,males,5,22193.35748584888,21507.727690580694,22967.319796176664,22198.764402500434
base,2045,nhl,males,5,22357.174739691396,21649.61534880713,23167.173107124694,22368.108988565895
base,2012,nhl,males,10,15287.875042714215,15065.464039211405,15501.566665403645,15282.835220846853
base,2013,nhl,males,10,15902.5771705622,15683.025678641952,16111.305789832371,15901.737107516787
base,2014,nhl,males,10,16570.895940204682,16365.607342682826,16762.71461949032,16570.512775337633
