year,prev_mid,prev_p025,prev_p975,prev_mean,duration,subtype,sex
2031,24092.896031984215,23470.55163461474,24774.3534407061,24104.177133634315,10,nhl,females
2032,24918.100239626037,24244.489436684733,25648.52976766836,24919.043723936225,10,nhl,females
2033,25706.77342958469,24972.46133505359,26489.42299709126,25709.222390449097,10,nhl,females
2034,26470.797310750488,25665.863708904544,27329.365499430292,26472.58022934548,10,nhl,females
2035,27213.28217783999,26340.841338676626,28114.222471132023,27206.014539780375,10,nhl,females
2036,27906.649215479614,26985.05236959695,28887.866988672853,27906.031830720243,10,nhl,females
2037,28568.497984123685,27590.316383802936,29610.951243378768,28568.88523813952,10,nhl,females
2038,29190.18288640944,28143.706873340667,30311.888617890356,29189.71637824991,10,nhl,females
2039,29764.646804142583,28654.22878328524,30966.98666088396,29765.061117585818,10,nhl,females
2040,30289.955328505086,29134.963023385473,31547.392381956553,30291.107022090364,10,nhl,females
2041,30763.115574124095,29551.06735853307,32083.16041380389,30764.322024885,10,nhl,females
2042,31214.984482759057,29951.512855030967,32611.36995610327,31219.623568171923,10,nhl,females
2043,31654.049428904385,30332.968399850193,33124.261180503425,31655.991891268663,10,nhl,females
2044,32073.510986282497,30668.70344368013,33624.59234981865,32074.54190222309,10,nhl,females
2045,32474.931972374656,31001.735433351245,34109.81680950512,32476.64115334769,10,nhl,females
2012,20063.547426745237,18166.876521074406,22685.86481450503,20178.62435751329,40,nhl,females
2013,21001.90948746042,19011.12388420792,23734.080362860128,21123.954307599324,40,nhl,females
2014,22100.44780039214,20037.44804770422,24951.410028612183,22232.972889241493,40,nhl,females
2015,23133.739752118054,20976.926049163758,26095.191375119026,23263.50096179332,40,nhl,females
2016,24223.389362273298,22001.746074217815,27294.27733827988,24361.878171046363,40,nhl,females
2017,25333.529542244454,23042.018404540704,28536.376991262787,25486.32353120021,40,nhl,females
2018,26425.127367762136,24064.31649488324,29732.94072830634,26596.025252612744,40,nhl,females
2019,27572.930597556624,25147.36075265672,30992.454052190147,27749.226666920586,40,nhl,females
2020,28929.982068107558,26443.31259544401,32444.76219343508,29114.303425226815,40,nhl,females
2021,30149.90156775373,27619.74427864135,33737.58856009198,30346.310882627444,40,nhl,females
2022,31340.438953778532,28868.50149118621,34843.6421466423,31533.54334320021,40,nhl,females
2023,32628.430571966353,30135.257954252007,36082.226432447496,32791.94207640117,40,nhl,females
2024,33947.47596926572,31449.653053780912,37359.88361697855,34092.984194743585,40,nhl,females
2025,35333.16491241455,32908.58812593958,38635.87399910961,35447.95101052845,40,nhl,females
2026,36749.874796405595,34360.088690742436,39933.7316570956,36856.89675952266,40,nhl,females
2027,38209.71712628197,35864.2777474592,41329.500489499536,38306.235534137195,40,nhl,females
2028,39746.1647099416,37508.57635441938,42711.88393865062,39816.23370037127,40,nhl,females
2029,41307.25034157365,39164.60915958945,44195.32163316386,41366.34449952297,40,nhl,females
2030,42916.271797568785,40803.402006192235,45634.375476426096,42960.61861194207,40,nhl,females
2031,44569.64011555258,42490.953200979704,47065.96029865335,44594.39293849332,40,nhl,females
2032,46212.36886417571,44194.725481973095,48525.88840868618,46235.6378422654,40,nhl,females
2033,47902.03000685864,45919.17213867884,50126.719492418146,47902.77811539463,40,nhl,females
2034,49546.472469317705,47616.80795235927,51757.02259956868,49566.52357450242,40,nhl,females
2035,51218.85049694736,49247.018159353625,53373.408966803254,51236.69317848061,40,nhl,females
2036,52911.04792385722,50798.68194457226,55071.298253971836,52917.18876017957,40,nhl,females
2037,54605.0874780467,52338.137946300376,56924.10673430229,54608.30671181028,40,nhl,females
2038,56310.57888719835,53816.86486071864,58794.8872065619,56311.639180820624,40,nhl,females
2039,57989.1297243433,55296.33187994927,60788.59824687325,58014.57887790829,40,nhl,females
2040,59685.06565980759,56664.58381580851,62796.60552927484,59696.571758061975,40,nhl,females
2041,61339.364944895126,58028.35013488349,64791.48134263043,61365.68829135876,40,nhl,females
2042,62981.30186389362,59406.24413601368,66836.56752143083,62994.493262031974,40,nhl,females
2043,64619.64684426217,60757.99600711815,68926.07848607909,64633.77984642449,40,nhl,females
2044,66206.08282750734,61979.37168399924,71065.96178560841,66247.44676182383,40,nhl,females
2045,67837.53181835948,63159.54016827967,73250.67321632887,67831.54724582967,40,nhl,females
2012,2803.7956034818053,2787.5610542727914,2818.677971166825,2803.6415869341395,2,dlbcl,persons
2013,2870.792208961102,2847.680409164928,2892.912765797764,2870.536271282858,2,dlbcl,persons
2014,2937.7685192547747,2915.1547800847366,2958.8729093336196,2937.4277750669658,2,dlbcl,persons
2015,2995.0160204571575,2972.4779574292656,3016.9635739855703,2994.9158807109534,2,dlbcl,persons
2016,3026.6197509055446,3002.585672416751,3049.277238790218,3026.679671315238,2,dlbcl,persons
2017,3093.101203852021,3075.275129239588,3110.2098617239976,3093.0919143248143,2,dlbcl,persons
2018,3171.0820411967798,3148.6467898815704,3191.310147209797,3170.8251886631647,2,dlbcl,persons
2019,3299.4756855583196,3273.465663205366,3321.663997350291,3299.0780494560795,2,dlbcl,persons
2020,3463.8960077117,3434.28089743522,3488.999571796504,3463.404463893898,2,dlbcl,persons
2021,3572.0212593794868,3536.2721685172564,3599.6381908361454,3571.254734615286,2,dlbcl,persons
2022,3639.747067594138,3565.47760154432,3712.405841554215,3639.5519012833506,2,dlbcl,persons
2023,3746.442301940676,3616.7883417281414,3877.97886119358,3746.19768837729,2,dlbcl,persons
2024,3850.59711700974,3715.363767836015,3983.8131856272303,3849.4370579861993,2,dlbcl,persons
2025,3951.6375356324625,3807.8943614748628,4092.917102203961,3951.393269042883,2,dlbcl,persons
2026,4056.707929550219,3905.2864875202254,4208.259865541541,4056.5717650354204,2,dlbcl,persons
2027,4162.175248122024,4004.2176537776177,4330.092612320957,4163.548655650221,2,dlbcl,persons
2028,4265.70731614151,4100.710810668137,4447.667094036889,4267.953130378702,2,dlbcl,persons
2029,4365.996033370656,4187.5418733909855,4562.567616695438,4368.808334998858,2,dlbcl,persons
2030,4461.159918737299,4273.8891491797,4675.038195117971,4464.437347635467,2,dlbcl,persons
2031,4551.391307190346,4348.160659623933,4781.271430349653,4554.977590066362,2,dlbcl,persons
2032,4631.667459597102,4414.705476530711,4879.106953242304,4635.228778409296,2,dlbcl,persons
2033,4695.212198211187,4464.311237433603,4959.63855418287,4698.651633197365,2,dlbcl,persons
2034,4755.784847669771,4509.933724144859,5035.064458546387,4760.1128609056805,2,dlbcl,persons
2035,4814.97792145821,4560.350377888668,5115.219219872969,4821.34750165601,2,dlbcl,persons
2036,4877.513276496991,4613.129560566509,5194.217072201691,4884.264806460201,2,dlbcl,persons
2037,4940.4034990409,4657.161466218382,5274.816444834931,4946.772282612973,2,dlbcl,persons
2038,4997.81455448927,4698.855675675527,5349.28552814554,5004.648711029973,2,dlbcl,persons
2039,5049.442088889892,4733.650980326137,5419.3186178210535,5056.512928285249,2,dlbcl,persons
2040,5094.4438074271075,4755.864700758884,5482.305745404726,5101.9049295276955,2,dlbcl,persons
2041,5133.13532526018,4779.99421627466,5539.5004704458925,5141.318230626573,2,dlbcl,persons
2042,5167.853790799669,4798.9685268220655,5591.424489537056,5175.376619310416,2,dlbcl,persons
2043,5197.9883160843565,4814.114675702692,5639.239983636956,5205.441645435706,2,dlbcl,persons
2044,5227.632413991203,4829.465503685914,5686.503308636463,5235.274239921156,2,dlbcl,persons
2045,5259.534338298542,4841.216639708294,5734.839667871335,5266.8682301153285,2,dlbcl,persons
2012,2048.5987407436405,2042.1342690504555,2055.0803621455248,2048.5994842828272,2,follicular,persons
2013,2112.0321573123892,2102.6560559769478,2120.1938408411847,2111.8898599735157,2,follicular,persons
2014,2160.7735466996887,2151.0699219707603,2169.0684333800914,2160.5216558659095,2,follicular,persons
2015,2221.8339367785406,2211.835104273526,2230.762365212898,2221.6741654069097,2,follicular,persons
2016,2282.7468693641713,2272.327962522871,2291.694303047422,2282.520059082756,2,follicular,persons
2017,2491.947375193473,2483.9031288789774,2499.0427601191504,2491.811747284332,2,follicular,persons
2018,2557.0800226433544,2549.05504489468,2564.630757745603,2556.9917346066413,2,follicular,persons
2019,2543.387637948117,2534.808923428329,2551.319992459177,2543.2783528721707,2,follicular,persons
2020,2782.244025059321,2772.1430191832856,2791.217157512433,2782.237841889615,2,follicular,persons
2021,2806.299166328674,2794.34541342427,2816.9098555082105,2806.378240839795,2,follicular,persons
2022,2740.807352629292,2681.88560006728,2796.3448527352757,2740.959918475177,2,follicular,persons
2023,2865.315436414621,2749.3043454160497,2973.862203500456,2864.860354603749,2,follicular,persons
2024,2932.2252748556393,2813.760552063895,3044.8920149568885,2932.9881762114433,2,follicular,persons
2025,2996.547609187165,2875.887637096202,3114.2342347487593,2997.567549613421,2,follicular,persons
2026,3059.5521441026713,2934.6965630637487,3188.2186017938684,3061.279030091244,2,follicular,persons
2027,3121.2357796346096,2993.7893690444566,3253.1535249227663,3122.336655649141,2,follicular,persons
2028,3175.667636429427,3043.7252839387493,3314.909983757111,3176.8905849637135,2,follicular,persons
2029,3223.8885615621793,3085.966367541026,3372.12400987247,3224.8674690902385,2,follicular,persons
2030,3265.1964676396483,3121.223105418617,3421.105418167089,3266.5457446534383,2,follicular,persons
2031,3300.6484438575794,3148.3147225366,3463.3253931828017,3302.517022597432,2,follicular,persons
2032,3329.307725783207,3167.0667819133582,3502.5247064335936,3332.1575230922886,2,follicular,persons
2033,3351.440411755746,3181.1892550493408,3535.4361482216887,3355.1538729138256,2,follicular,persons
2034,3371.7341798094476,3191.6681274398593,3564.843052376179,3376.2338037482473,2,follicular,persons
2035,3391.0030899306084,3204.909954596312,3592.396694655337,3395.8690500724297,2,follicular,persons
2036,3409.7711051223296,3216.7214740045406,3618.0847844058553,3413.9379088600417,2,follicular,persons
2037,3423.4059959761703,3222.639665502155,3641.000600249005,3427.9677781028045,2,follicular,persons
2038,3430.3323045703837,3215.130894196482,3658.3149746704185,3434.15842947321,2,follicular,persons
2039,3427.5296095808717,3206.4430466050353,3664.7221121730195,3432.39216164625,2,follicular,persons
2040,3418.6622313185535,3190.0068717979343,3665.0176653737853,3423.4889763446477,2,follicular,persons
2041,3403.7223920015786,3163.8737868589988,3656.0670543177152,3408.654192275057,2,follicular,persons
2042,3384.206221613773,3138.067132003563,3643.491557975406,3389.0728988776773,2,follicular,persons
2043,3361.315727127851,3111.3740183660952,3630.3086116381132,3366.1280209624015,2,follicular,persons
2044,3338.8046355192123,3079.1020875325908,3616.3295773666077,3343.745081485411,2,follicular,persons
2045,3318.6798902829964,3052.025540909318,3607.9852747441605,3324.3047603169075,2,follicular,persons
2012,383.6192452981826,378.08409410446586,388.78470076313585,383.604911400422,2,mantle_cell,persons
2013,409.88309916368604,401.7609926716044,416.394628858408,409.70524831232564,2,mantle_cell,persons
2014,446.68304164466394,438.07596381917534,453.88303306085726,446.43854403010516,2,mantle_cell,persons
2015,457.051203653552,448.05945075674055,464.6007731249577,456.8444649265662,2,mantle_cell,persons
2016,454.025053315655,444.9465442837199,461.76421523911785,453.78643670912464,2,mantle_cell,persons
2017,508.1957369205799,501.4915277231455,513.6180569722662,508.0030684024333,2,mantle_cell,persons
2018,522.3136436828768,514.3056106222481,529.3376364724428,522.1615792359032,2,mantle_cell,persons
2019,521.0665767339597,513.4649835636476,528.3695301576436,520.9015684488569,2,mantle_cell,persons
2020,573.4467915831908,564.0523584668766,582.1951561903956,573.2301287822478,2,mantle_cell,persons
2021,527.964507096631,518.0874060902521,536.978517170576,527.8454925206164,2,mantle_cell,persons
2022,505.98928038453244,480.67031485647004,533.4060569578032,506.46453086658937,2,mantle_cell,persons
2023,555.5932358765084,508.0560026698442,608.5784325727104,556.1876699349469,2,mantle_cell,persons
2024,584.2182679184741,532.3574992884538,638.4413631246929,584.5402381637325,2,mantle_cell,persons
2025,613.5238749182977,559.0432820383656,671.7269528428119,613.7894786013451,2,mantle_cell,persons
2026,644.478404465636,586.6492675639478,707.8659620393184,644.9368708344647,2,mantle_cell,persons
2027,676.6092005561129,613.1909461895532,747.7525069996503,677.6803608639362,2,mantle_cell,persons
2028,709.5889074691859,639.8805277371196,788.5444931934879,710.8845207728959,2,mantle_cell,persons
2029,742.5024923774399,667.5061011470347,828.7970492070235,743.6733094601176,2,mantle_cell,persons
2030,773.1000573056729,689.8573997403906,868.0981589682253,774.829936730372,2,mantle_cell,persons
2031,801.4089699493169,710.730108717409,906.4410476923076,803.6599966018633,2,mantle_cell,persons
2032,825.3931069969302,728.3407250332051,941.5804427824999,828.9722534628997,2,mantle_cell,persons
2033,846.1874139525685,741.7092694495807,971.8413256723396,850.716078593793,2,mantle_cell,persons
2034,867.2149462488167,757.534622130231,1002.3594786291592,871.6631156931675,2,mantle_cell,persons
2035,887.3559644931157,769.5123952741031,1032.2421107401035,892.1946758496895,2,mantle_cell,persons
2036,908.5749157246246,782.5307971438576,1066.2017180250305,913.2054438136987,2,mantle_cell,persons
2037,929.494757511337,792.9478780946846,1101.3962796927437,934.6206114905142,2,mantle_cell,persons
2038,949.8886803871856,805.0028275780938,1137.2442077252038,955.1759684937566,2,mantle_cell,persons
2039,968.625086337748,814.0086434825677,1167.4500853261113,974.4018481380489,2,mantle_cell,persons
2040,987.2235791493248,818.9540187985591,1199.2009233360939,991.9344259920258,2,mantle_cell,persons
2041,1002.0575618851616,825.9589269150533,1227.5313898840332,1007.5001939036041,2,mantle_cell,persons
2042,1015.1782176619774,828.8308707826088,1254.748859115745,1020.9496197554763,2,mantle_cell,persons
2043,1026.4246858956028,829.0396364282171,1282.522101243057,1032.4503451106857,2,mantle_cell,persons
2044,1037.204055060151,829.3308150482296,1313.096225747164,1042.7009334473646,2,mantle_cell,persons
2045,1046.2087284619142,830.3899393881754,1338.2133761603202,1051.957543975062,2,mantle_cell,persons
2012,1197.9628003409973,1191.0823457196582,1204.2392643601377,1197.8889921796158,2,hodgkin,persons
2013,1215.9946975435698,1206.7817209641664,1223.8832675456943,1215.7488586213433,2,hodgkin,persons
2014,1222.4909960591674,1213.7593553729346,1230.1088173785045,1222.3446871370509,2,hodgkin,persons
2015,1246.5656744899607,1237.5974059562943,1254.4061048496899,1246.3827196868547,2,hodgkin,persons
2016,1270.4773971425134,1260.7437521251427,1279.2058082489398,1270.225379570371,2,hodgkin,persons
2017,1306.6120995039132,1299.5589056347912,1312.9531240552415,1306.4256888392497,2,hodgkin,persons
2018,1291.5598122403005,1283.7223784051125,1298.9134774500135,1291.5273716193556,2,hodgkin,persons
2019,1305.1225508938605,1296.6269431232383,1313.4115884753521,1305.1072839211997,2,hodgkin,persons
2020,1398.011247775531,1388.0166119179903,1408.0049955513832,1397.9786479553495,2,hodgkin,persons
2021,1455.9958582381507,1443.9516892478111,1467.7687999248874,1456.049364670075,2,hodgkin,persons
2022,1468.3334263594625,1430.966841551357,1504.3445932363031,1468.1421723697558,2,hodgkin,persons
2023,1484.4665166652496,1416.0303078832508,1552.4235048389812,1484.4304923866139,2,hodgkin,persons
2024,1526.9984430983907,1459.0679479332803,1594.1474746144113,1526.8801050688649,2,hodgkin,persons
2025,1566.9195266007848,1498.0697034709626,1635.0830213836828,1566.8766772225715,2,hodgkin,persons
2026,1606.4128978044557,1534.6945151550062,1674.9485802564377,1606.3307625414363,2,hodgkin,persons
2027,1645.1730412536435,1569.1699647889589,1715.9339020995887,1644.7839606478165,2,hodgkin,persons
2028,1682.4825824148447,1603.447781169605,1755.4219637013505,1682.299309558531,2,hodgkin,persons
2029,1720.0011216053874,1637.9695431771215,1793.7781280894574,1719.1939571534301,2,hodgkin,persons
2030,1755.9494800409097,1672.9343611837382,1832.6937507873108,1755.3972452953537,2,hodgkin,persons
2031,1791.2467657531324,1704.1875471053745,1873.6648063491182,1791.049609258579,2,hodgkin,persons
2032,1826.8719224677334,1735.343867022654,1911.4751214819519,1825.6804066181855,2,hodgkin,persons
2033,1860.13017823585,1762.5258923787883,1948.8352945353345,1858.5668795770591,2,hodgkin,persons
2034,1892.5194894403076,1789.412397857664,1984.3812688806463,1890.5857956413342,2,hodgkin,persons
2035,1922.8912946432622,1816.6745348795866,2020.2854738357066,1921.1938668019388,2,hodgkin,persons
2036,1952.6907181515521,1843.1145406200444,2053.9502530498708,1951.1568130762234,2,hodgkin,persons
2037,1982.8633346524618,1868.8955454878976,2088.6059930092006,1981.312070286637,2,hodgkin,persons
2038,2012.5745215837667,1894.6445189547048,2123.1105768730163,2011.4665415741574,2,hodgkin,persons
2039,2041.2365072325101,1919.796614416029,2157.0186526829884,2041.1572708038047,2,hodgkin,persons
2040,2070.3225242852427,1944.306294162306,2190.322460196292,2070.3315432834816,2,hodgkin,persons
2041,2099.9403971858774,1968.4732387487338,2223.2856187521043,2099.1650141380956,2,hodgkin,persons
2042,2128.7304690105575,1993.5486074407017,2255.8358954187543,2127.554094249408,2,hodgkin,persons
2043,2157.094597186767,2015.837814313853,2288.834227281344,2155.4329591054484,2,hodgkin,persons
2044,2183.0044175498133,2039.352865616701,2319.1540061943824,2182.1550299635246,2,hodgkin,persons
2045,2208.1522345097155,2061.936225941494,2346.5303502510633,2206.8965504743946,2,hodgkin,persons
2012,8083.634996256375,8059.82100804508,8106.224031777409,8083.434536022118,2,nhl,persons
2013,8384.390021511095,8349.671888777633,8414.375738861943,8384.15244287987,2,nhl,persons
2014,8710.529055286734,8675.343215105115,8741.826031850522,8710.524272591203,2,nhl,persons
2015,8954.520716882296,8919.244032903127,8988.273056728302,8954.69338334434,2,nhl,persons
2016,9156.516634282736,9119.056428264354,9190.158054322606,9156.06448849749,2,nhl,persons
2017,9624.57022057356,9597.387991639782,9650.488470222423,9624.434440678082,2,nhl,persons
2018,9880.603269941532,9852.060799907906,9912.193523323593,9881.352628513474,2,nhl,persons
2019,10084.192874159164,10049.621762676532,10119.55106298232,10084.81066538598,2,nhl,persons
2020,10644.200469682724,10605.843683939565,10684.565255317386,10644.730760900353,2,nhl,persons
2021,10788.819284892506,10744.519528816296,10834.972720261909,10788.944064707832,2,nhl,persons
2022,10881.18814239087,10771.936902361844,10996.685988870446,10884.283535858325,2,nhl,persons
2023,11386.030082967765,11192.765618326617,11587.619323402221,11388.612280999076,2,nhl,persons
2024,11794.303560777696,11594.803624306567,12002.725740760192,11797.596704159829,2,nhl,persons
2025,12201.878375232141,11997.454018864793,12412.99375638474,12206.45032884843,2,nhl,persons
2026,12623.987582098365,12414.126359019347,12843.123582470433,12627.605642496575,2,nhl,persons
2027,13052.008196770112,12828.056925270383,13281.089043197448,13054.924202410964,2,nhl,persons
2028,13471.277319046729,13237.441018141328,13716.95414168062,13476.159640169635,2,nhl,persons
2029,13881.342205853922,13637.857352289742,14145.928141007049,13887.643038272163,2,nhl,persons
2030,14278.678384963076,14020.317901862532,14563.059874723853,14284.3869240793,2,nhl,persons
2031,14660.810138135534,14387.717033718134,14967.256551379793,14668.562726193895,2,nhl,persons
2032,15009.423642816626,14713.533942769523,15333.321799163617,15017.20514179537,2,nhl,persons
2033,15298.576940676416,14994.291418126035,15636.776478085558,15307.726386090164,2,nhl,persons
2034,15585.756629282056,15273.087031884477,15941.250801581664,15595.854095501178,2,nhl,persons
2035,15871.22649649602,15540.508518807104,16246.180017393139,15883.038354580782,2,nhl,persons
2036,16162.787891495665,15813.583534879968,16554.61473179112,16174.319716339884,2,nhl,persons
2037,16449.37752404535,16086.379406456424,16861.23126293056,16462.84557727078,2,nhl,persons
2038,16720.25718811217,16339.66472406385,17147.9862509007,16733.033913627823,2,nhl,persons
2039,16965.07253105734,16571.306574940845,17412.591186489622,16980.059903694415,2,nhl,persons
2040,17183.86591918098,16770.991622066715,17660.833165903932,17201.828778520834,2,nhl,persons
2041,17381.175121378397,16947.938371261804,17879.188781194018,17400.516443002478,2,nhl,persons
2042,17558.391793823208,17105.513580421262,18082.356693866484,17579.618638075935,2,nhl,persons
2043,17724.46512427266,17249.507386329242,18265.326051315897,17744.870681486318,2,nhl,persons
2044,17888.34017640006,17393.22423056446,18455.722705741468,17908.154554704844,2,nhl,persons
2045,18056.73735985764,17541.44981979024,18645.364604758888,18074.6924333161,2,nhl,persons
2012,5329.328830835984,5311.057795969371,5348.022602301901,5329.42358150557,2,total,males
2013,5479.524812257809,5450.890238819057,5503.525157904382,5478.873839126127,2,total,males
2014,5565.849621238874,5537.588670521996,5589.305304155318,5565.047537367287,2,total,males
2015,5710.001254266797,5680.479419061689,5734.4669061051845,5709.081537823476,2,total,males
2016,5852.05385931957,5820.470731088328,5879.904404424191,5851.273122241094,2,total,males
2017,6207.593554515285,6183.296894198034,6229.124461923773,6206.736542553397,2,total,males
2018,6434.769421380328,6410.4271291727155,6460.1499586910795,6434.891892665486,2,total,males
2019,6549.616133676591,6521.950198872673,6577.65614678698,6549.637664133021,2,total,males
2020,6861.6211747135185,6829.33116989209,6892.913846481748,6861.621315337835,2,total,males
2021,6887.8914442728565,6850.491471861154,6923.794465862248,6887.789009835451,2,total,males
2022,6950.315191533222,6866.2272958806425,7035.7541629567995,6950.0736768715915,2,total,males
2023,7278.218837260953,7124.4710016717345,7429.423769498697,7276.521707132812,2,total,males
2024,7530.9831928744725,7375.537970157279,7684.266087590033,7529.924767444723,2,total,males
2025,7780.801256446128,7626.1287295381335,7936.5999703170555,7781.391176622676,2,total,males
2026,8037.528408463733,7877.058974144022,8198.194446552652,8039.0469675252,2,total,males
2027,8299.12378604247,8126.4048623875515,8469.696936592392,8299.640058436155,2,total,males
2028,8554.45479759878,8371.850289887068,8734.640669961967,8555.485519116175,2,total,males
2029,8801.088890377756,8609.397307898113,8999.531563342005,8804.48789769218,2,total,males
2030,9039.07475554851,8834.088426388302,9250.233061599387,9043.655226089331,2,total,males
2031,9270.212688794445,9052.399542271123,9492.119300455392,9274.454636461389,2,total,males
2032,9483.242380979864,9253.773673357746,9715.260999436989,9484.879234710168,2,total,males
2033,9660.962664773357,9417.050753165315,9901.322853218197,9661.159710288817,2,total,males
2034,9834.31711974876,9583.419009656014,10083.83984238063,9833.671597105615,2,total,males
2035,10004.682278151886,9739.688926603982,10272.796206903027,10004.087979302474,2,total,males
2036,10178.265878163838,9901.074074551201,10457.339133721061,10176.091748920342,2,total,males
2037,10346.634169012186,10059.631407243722,10642.84367072581,10346.223137802886,2,total,males
2038,10503.923815268212,10204.038433539123,10821.787177356677,10505.371082613892,2,total,males
2039,10648.456602667022,10337.156248962863,10982.892208789932,10650.204318562222,2,total,males
2040,10777.526605650008,10448.384855874901,11129.974014269617,10779.709427354697,2,total,males
2041,10892.167495462432,10556.699739618736,11266.362722288739,10895.76517219077,2,total,males
2042,10996.371688772531,10645.119798260866,11387.451518826463,10999.354851801423,2,total,males
2043,11090.009624541965,10720.304999139751,11493.929845249291,11093.18975015038,2,total,males
2044,11177.512404910603,10796.044461262269,11598.314156247061,11184.732801174474,2,total,males
2045,11268.840336060352,10880.271926875384,11709.46068127705,11277.25104571856,2,total,males
2012,3951.8534622375873,3936.1900246852724,3966.2819407602706,3951.8999466961636,2,total,females
2013,4121.262810804357,4099.1964416075525,4143.779982816702,4121.0274623750865,2,total,females
2014,4367.84765733176,4345.344998782387,4390.66659587204,4367.8214223609675,2,total,females
2015,4491.986037415588,4468.110900513468,4515.462556520534,4491.99456520772,2,total,females
2016,4574.740544195907,4549.924921024192,4598.761772141424,4575.016745826766,2,total,females
2017,4724.190344632245,4705.950394356962,4741.909335866498,4724.123586963935,2,total,females
2018,4738.31210700864,4717.676910065995,4758.662583565852,4737.988107467344,2,total,females
2019,4840.631838625184,4817.174729772205,4863.767570325636,4840.280285174157,2,total,females
2020,5181.390030844772,5153.9816908748235,5206.940723045551,5181.0880935178675,2,total,females
2021,5357.290110225858,5326.068996523655,5386.7070780182485,5357.204419542457,2,total,females
2022,5401.958118510818,5330.514214940461,5478.815724820507,5402.3520313564895,2,total,females
2023,5594.8525799596355,5470.5136280157885,5735.864640126611,5596.521066252877,2,total,females
2024,5792.463684205815,5666.44274355172,5934.902904696696,5794.55204178397,2,total,females
2025,5990.773684181855,5859.515313788163,6139.730427826088,5991.935829448326,2,total,females
2026,6192.821215869224,6048.103107171757,6344.548211029382,6194.889437512812,2,total,females
2027,6398.416212656628,6247.5015926453325,6556.307772944089,6400.068104622627,2,total,females
2028,6600.774928416002,6438.877605861575,6768.63742867006,6602.97343061199,2,total,females
2029,6799.700004294733,6621.774770245424,6977.7968019667105,6802.349097733413,2,total,females
2030,6994.501428136802,6801.762819777934,7181.088404089935,6996.128943285322,2,total,females
2031,7183.731395901058,6982.732058664655,7380.5827350611735,7185.157698991086,2,total,females
2032,7356.185209932775,7142.631385948008,7563.411839284237,7358.006313703388,2,total,females
2033,7502.856365392472,7277.295456674319,7721.779151740321,7505.133555378406,2,total,females
2034,7651.95928908468,7410.978341583785,7885.858282365571,7652.768294036898,2,total,females
2035,7797.371465064523,7545.064238757628,8048.506463174486,7800.144242080245,2,total,females
2036,7947.11948887091,7681.869139131638,8211.7061167669,7949.384780495765,2,total,females
2037,8095.1904886781085,7816.970224255266,8372.886942986966,8097.93450975453,2,total,females
2038,8235.809534756816,7943.873277966243,8531.142077377584,8239.129372588088,2,total,females
2039,8367.772142290461,8063.766687646306,8676.499066622617,8371.012855935998,2,total,females
2040,8487.136256281508,8171.434867026327,8809.679818280396,8492.450894449621,2,total,females
2041,8597.859853683058,8269.489284120265,8940.528116118694,8603.916284949803,2,total,females
2042,8700.777678126065,8360.026229094126,9058.16862269889,8707.81788052392,2,total,females
2043,8800.332788940792,8446.013482648044,9171.346571745902,8807.113890441384,2,total,females
2044,8898.610167969451,8531.116002239049,9283.85883040642,8905.576783493894,2,total,females
2045,8998.250824010525,8616.483314799587,9397.840344480735,9004.337938071934,2,total,females
2012,9281.586903737634,9258.232329827686,9304.525667991407,9281.323528201734,2,total,persons
2013,9600.599092553259,9565.677588386334,9631.905622637685,9599.901301501213,2,total,persons
2014,9934.045124100734,9897.611225139359,9966.466478578244,9932.868959728254,2,total,persons
2015,10201.868874691552,10164.320856023362,10235.407582711325,10201.076103031195,2,total,persons
2016,10427.216938036563,10387.483458302962,10461.932791670404,10426.28986806786,2,total,persons
2017,10931.007243125452,10903.601761721511,10958.376377089282,10930.860129517332,2,total,persons
2018,11172.69223451008,11141.283563295265,11206.019786906269,11172.880000132829,2,total,persons
2019,11389.723149598678,11354.162743475375,11426.838577730065,11389.917949307179,2,total,persons
2020,12042.77139863712,12002.504843608667,12083.955261898374,12042.709408855702,2,total,persons
2021,12244.592286443518,12198.979279215184,12292.058840624219,12244.993429377908,2,total,persons
2022,12350.1444296805,12240.135188552555,12475.42701018192,12352.425708228082,2,total,persons
2023,12870.835432072614,12663.997561716353,13086.070807313337,12873.042773385689,2,total,persons
2024,13321.621258242325,13118.162365606277,13542.183346335389,13324.476809228692,2,total,persons
2025,13769.171002201727,13560.06729345881,13997.943956642877,13773.327006071002,2,total,persons
2026,14228.371849152983,14009.886178686927,14467.81409214954,14233.936405038012,2,total,persons
2027,14693.119774787749,14462.70548348161,14942.039761600041,14699.708163058782,2,total,persons
2028,15149.697890509276,14909.23837944502,15415.964507118002,15158.458949728165,2,total,persons
2029,15598.03924456492,15341.398008754102,15883.0804410812,15606.836995425592,2,total,persons
2030,16028.673807764388,15755.783698455509,16330.651742776638,16039.784169374652,2,total,persons
2031,16446.976265720736,16162.74789871146,16777.578438092656,16459.612335452475,2,total,persons
2032,16831.408015537665,16525.738786053742,17183.894714173428,16842.885548413557,2,total,persons
2033,17153.766057577996,16837.425765346194,17521.338383864033,17166.293265667224,2,total,persons
2034,17473.45340004893,17139.827726317086,17859.069255871138,17486.439891142512,2,total,persons
2035,17793.807093122865,17436.67949509241,18186.939737770615,17804.23222138272,2,total,persons
2036,18114.565000379553,17738.020238064975,18530.943109429194,18125.476529416108,2,total,persons
